id,geometry
248,"POLYGON ((114.144137887242 22.68579750174879, 114.144137887242 22.67579750174879, 114.134137887242 22.67579750174879, 114.134137887242 22.68579750174879, 114.144137887242 22.68579750174879))"
249,"POLYGON ((113.7799391618665 22.73463927940554, 113.7799391618665 22.72463927940554, 113.7699391618665 22.72463927940554, 113.7699391618665 22.73463927940554, 113.7799391618665 22.73463927940554))"
250,"POLYGON ((114.4350150107015 22.66028204155176, 114.4350150107015 22.65028204155177, 114.4250150107016 22.65028204155177, 114.4250150107016 22.66028204155176, 114.4350150107015 22.66028204155176))"
251,"POLYGON ((113.8410076854666 22.64857608364783, 113.8410076854666 22.63857608364783, 113.8310076854666 22.63857608364783, 113.8310076854666 22.64857608364783, 113.8410076854666 22.64857608364783))"
252,"POLYGON ((113.8719740777067 22.72316952678225, 113.8719740777067 22.71316952678225, 113.8619740777067 22.71316952678225, 113.8619740777067 22.72316952678225, 113.8719740777067 22.72316952678225))"
253,"POLYGON ((113.9037304594893 22.812217122259, 113.9037304594893 22.802217122259, 113.8937304594893 22.802217122259, 113.8937304594893 22.812217122259, 113.9037304594893 22.812217122259))"
254,"POLYGON ((113.9970685165853 22.70285631752914, 113.9970685165853 22.69285631752915, 113.9870685165853 22.69285631752915, 113.9870685165853 22.70285631752914, 113.9970685165853 22.70285631752914))"
255,"POLYGON ((114.3458849832114 22.70222375043743, 114.3458849832114 22.69222375043744, 114.3358849832114 22.69222375043744, 114.3358849832114 22.70222375043743, 114.3458849832114 22.70222375043743))"
256,"POLYGON ((114.3362458982278 22.74378525483892, 114.3362458982278 22.73378525483892, 114.3262458982278 22.73378525483892, 114.3262458982278 22.74378525483892, 114.3362458982278 22.74378525483892))"
257,"POLYGON ((114.4886572408039 22.61349748034117, 114.4886572408039 22.60349748034117, 114.4786572408039 22.60349748034117, 114.4786572408039 22.61349748034117, 114.4886572408039 22.61349748034117))"
258,"POLYGON ((114.5301462977727 22.56837227049785, 114.5301462977727 22.55837227049786, 114.5201462977727 22.55837227049786, 114.5201462977727 22.56837227049785, 114.5301462977727 22.56837227049785))"
259,"POLYGON ((113.8768526608482 22.81040393791384, 113.8768526608482 22.80040393791384, 113.8668526608482 22.80040393791384, 113.8668526608482 22.81040393791384, 113.8768526608482 22.81040393791384))"
260,"POLYGON ((114.3541001402301 22.77005099617447, 114.3541001402301 22.76005099617447, 114.3441001402301 22.76005099617447, 114.3441001402301 22.77005099617447, 114.3541001402301 22.77005099617447))"
261,"POLYGON ((113.9024502741421 22.8108553390509, 113.9024502741421 22.80085533905091, 113.8924502741421 22.80085533905091, 113.8924502741421 22.8108553390509, 113.9024502741421 22.8108553390509))"
262,"POLYGON ((114.1127338740311 22.63745954672954, 114.1127338740311 22.62745954672955, 114.1027338740311 22.62745954672955, 114.1027338740311 22.63745954672954, 114.1127338740311 22.63745954672954))"
263,"POLYGON ((113.9792019644715 22.72177769246552, 113.9792019644715 22.71177769246552, 113.9692019644715 22.71177769246552, 113.9692019644715 22.72177769246552, 113.9792019644715 22.72177769246552))"
264,"POLYGON ((114.0160997120436 22.69293507359393, 114.0160997120436 22.68293507359394, 114.0060997120436 22.68293507359394, 114.0060997120436 22.69293507359393, 114.0160997120436 22.69293507359393))"
265,"POLYGON ((114.512774719222 22.46744564432179, 114.512774719222 22.45744564432179, 114.502774719222 22.45744564432179, 114.502774719222 22.46744564432179, 114.512774719222 22.46744564432179))"
266,"POLYGON ((114.283571765536 22.75416060550862, 114.283571765536 22.74416060550862, 114.273571765536 22.74416060550862, 114.273571765536 22.75416060550862, 114.283571765536 22.75416060550862))"
267,"POLYGON ((114.1117732544933 22.61994941366137, 114.1117732544933 22.60994941366137, 114.1017732544934 22.60994941366137, 114.1017732544934 22.61994941366137, 114.1117732544933 22.61994941366137))"
268,"POLYGON ((114.2971837030188 22.59046827262261, 114.2971837030188 22.58046827262261, 114.2871837030188 22.58046827262261, 114.2871837030188 22.59046827262261, 114.2971837030188 22.59046827262261))"
269,"POLYGON ((113.7805494600348 22.71468134324506, 113.7805494600348 22.70468134324506, 113.7705494600348 22.70468134324506, 113.7705494600348 22.71468134324506, 113.7805494600348 22.71468134324506))"
270,"POLYGON ((113.8653320835895 22.60231884864107, 113.8653320835895 22.59231884864107, 113.8553320835895 22.59231884864107, 113.8553320835895 22.60231884864107, 113.8653320835895 22.60231884864107))"
271,"POLYGON ((113.9205323980847 22.73626349036869, 113.9205323980847 22.72626349036869, 113.9105323980847 22.72626349036869, 113.9105323980847 22.73626349036869, 113.9205323980847 22.73626349036869))"
272,"POLYGON ((113.9822420082191 22.71450966074581, 113.9822420082191 22.70450966074581, 113.9722420082192 22.70450966074581, 113.9722420082192 22.71450966074581, 113.9822420082191 22.71450966074581))"
273,"POLYGON ((114.5210703501664 22.63415811371153, 114.5210703501664 22.62415811371153, 114.5110703501664 22.62415811371153, 114.5110703501664 22.63415811371153, 114.5210703501664 22.63415811371153))"
274,"POLYGON ((113.8974797740803 22.61255898745562, 113.8974797740803 22.60255898745562, 113.8874797740803 22.60255898745562, 113.8874797740803 22.61255898745562, 113.8974797740803 22.61255898745562))"
275,"POLYGON ((114.2198774958084 22.64927049535831, 114.2198774958084 22.63927049535831, 114.2098774958084 22.63927049535831, 114.2098774958084 22.64927049535831, 114.2198774958084 22.64927049535831))"
276,"POLYGON ((114.0639433404613 22.62346643106641, 114.0639433404613 22.61346643106641, 114.0539433404614 22.61346643106641, 114.0539433404614 22.62346643106641, 114.0639433404613 22.62346643106641))"
277,"POLYGON ((113.8628929632998 22.59237562273497, 113.8628929632998 22.58237562273498, 113.8528929632998 22.58237562273498, 113.8528929632998 22.59237562273497, 113.8628929632998 22.59237562273497))"
278,"POLYGON ((114.1407036059663 22.60787969248718, 114.1407036059663 22.59787969248718, 114.1307036059663 22.59787969248718, 114.1307036059663 22.60787969248718, 114.1407036059663 22.60787969248718))"
279,"POLYGON ((113.987292588887 22.65553848166584, 113.987292588887 22.64553848166584, 113.977292588887 22.64553848166584, 113.977292588887 22.65553848166584, 113.987292588887 22.65553848166584))"
280,"POLYGON ((114.2412776636568 22.55418075317155, 114.2412776636568 22.54418075317156, 114.2312776636568 22.54418075317156, 114.2312776636568 22.55418075317155, 114.2412776636568 22.55418075317155))"
281,"POLYGON ((113.9994830354158 22.62344202574243, 113.9994830354158 22.61344202574243, 113.9894830354158 22.61344202574243, 113.9894830354158 22.62344202574243, 113.9994830354158 22.62344202574243))"
282,"POLYGON ((113.8666855913805 22.80385615817377, 113.8666855913805 22.79385615817377, 113.8566855913805 22.79385615817377, 113.8566855913805 22.80385615817377, 113.8666855913805 22.80385615817377))"
283,"POLYGON ((114.3200770915561 22.62217614483788, 114.3200770915561 22.61217614483788, 114.3100770915561 22.61217614483788, 114.3100770915561 22.62217614483788, 114.3200770915561 22.62217614483788))"
284,"POLYGON ((114.374480479333 22.65468129432658, 114.374480479333 22.64468129432658, 114.364480479333 22.64468129432658, 114.364480479333 22.65468129432658, 114.374480479333 22.65468129432658))"
285,"POLYGON ((114.3314508739421 22.60759341744512, 114.3314508739421 22.59759341744512, 114.3214508739421 22.59759341744512, 114.3214508739421 22.60759341744512, 114.3314508739421 22.60759341744512))"
286,"POLYGON ((114.4864112994291 22.47885698115842, 114.4864112994291 22.46885698115842, 114.4764112994291 22.46885698115842, 114.4764112994291 22.47885698115842, 114.4864112994291 22.47885698115842))"
287,"POLYGON ((113.9044309232637 22.45683029543361, 113.9044309232637 22.44683029543361, 113.8944309232637 22.44683029543361, 113.8944309232637 22.45683029543361, 113.9044309232637 22.45683029543361))"
288,"POLYGON ((113.8270615505817 22.74716189224457, 113.8270615505817 22.73716189224457, 113.8170615505817 22.73716189224457, 113.8170615505817 22.74716189224457, 113.8270615505817 22.74716189224457))"
289,"POLYGON ((113.9066270444524 22.5271637632403, 113.9066270444524 22.5171637632403, 113.8966270444524 22.5171637632403, 113.8966270444524 22.5271637632403, 113.9066270444524 22.5271637632403))"
290,"POLYGON ((113.935008022664 22.52530481051058, 113.935008022664 22.51530481051058, 113.925008022664 22.51530481051058, 113.925008022664 22.52530481051058, 113.935008022664 22.52530481051058))"
291,"POLYGON ((114.5083007205068 22.64239143269622, 114.5083007205068 22.63239143269622, 114.4983007205068 22.63239143269622, 114.4983007205068 22.64239143269622, 114.5083007205068 22.64239143269622))"
292,"POLYGON ((114.0612975628505 22.69670998520275, 114.0612975628505 22.68670998520275, 114.0512975628505 22.68670998520275, 114.0512975628505 22.69670998520275, 114.0612975628505 22.69670998520275))"
293,"POLYGON ((114.1569293722333 22.6363604536978, 114.1569293722333 22.62636045369781, 114.1469293722333 22.62636045369781, 114.1469293722333 22.6363604536978, 114.1569293722333 22.6363604536978))"
294,"POLYGON ((114.5309429329117 22.51790093213935, 114.5309429329117 22.50790093213935, 114.5209429329118 22.50790093213935, 114.5209429329118 22.51790093213935, 114.5309429329117 22.51790093213935))"
295,"POLYGON ((114.5582679836847 22.51924960835456, 114.5582679836847 22.50924960835457, 114.5482679836847 22.50924960835457, 114.5482679836847 22.51924960835456, 114.5582679836847 22.51924960835456))"
296,"POLYGON ((113.9887268640327 22.76266752311153, 113.9887268640327 22.75266752311153, 113.9787268640327 22.75266752311153, 113.9787268640327 22.76266752311153, 113.9887268640327 22.76266752311153))"
297,"POLYGON ((114.5595649828902 22.63068009167853, 114.5595649828902 22.62068009167854, 114.5495649828902 22.62068009167854, 114.5495649828902 22.63068009167853, 114.5595649828902 22.63068009167853))"
298,"POLYGON ((114.5145311496667 22.45421890121192, 114.5145311496667 22.44421890121192, 114.5045311496667 22.44421890121192, 114.5045311496667 22.45421890121192, 114.5145311496667 22.45421890121192))"
299,"POLYGON ((114.2465122481006 22.73275503656533, 114.2465122481006 22.72275503656533, 114.2365122481006 22.72275503656533, 114.2365122481006 22.73275503656533, 114.2465122481006 22.73275503656533))"
300,"POLYGON ((113.9548654212015 22.50203963913156, 113.9548654212015 22.49203963913157, 113.9448654212015 22.49203963913157, 113.9448654212015 22.50203963913156, 113.9548654212015 22.50203963913156))"
301,"POLYGON ((114.3768904273668 22.60982731600044, 114.3768904273668 22.59982731600045, 114.3668904273668 22.59982731600045, 114.3668904273668 22.60982731600044, 114.3768904273668 22.60982731600044))"
302,"POLYGON ((114.188876188952 22.62566187483786, 114.188876188952 22.61566187483787, 114.178876188952 22.61566187483787, 114.178876188952 22.62566187483786, 114.188876188952 22.62566187483786))"
303,"POLYGON ((113.8353096583317 22.65904427782881, 113.8353096583317 22.64904427782881, 113.8253096583317 22.64904427782881, 113.8253096583317 22.65904427782881, 113.8353096583317 22.65904427782881))"
304,"POLYGON ((114.4740337717732 22.56723191014047, 114.4740337717732 22.55723191014047, 114.4640337717732 22.55723191014047, 114.4640337717732 22.56723191014047, 114.4740337717732 22.56723191014047))"
305,"POLYGON ((114.4594841203336 22.63504585039263, 114.4594841203336 22.62504585039263, 114.4494841203336 22.62504585039263, 114.4494841203336 22.63504585039263, 114.4594841203336 22.63504585039263))"
306,"POLYGON ((114.2739488378023 22.75418380285893, 114.2739488378023 22.74418380285893, 114.2639488378023 22.74418380285893, 114.2639488378023 22.75418380285893, 114.2739488378023 22.75418380285893))"
307,"POLYGON ((114.4264409677642 22.6209146866304, 114.4264409677642 22.61091468663041, 114.4164409677642 22.61091468663041, 114.4164409677642 22.6209146866304, 114.4264409677642 22.6209146866304))"
308,"POLYGON ((114.3405298907654 22.76899680949503, 114.3405298907654 22.75899680949503, 114.3305298907654 22.75899680949503, 114.3305298907654 22.76899680949503, 114.3405298907654 22.76899680949503))"
309,"POLYGON ((114.4481779019353 22.6213135914233, 114.4481779019353 22.6113135914233, 114.4381779019353 22.6113135914233, 114.4381779019353 22.6213135914233, 114.4481779019353 22.6213135914233))"
310,"POLYGON ((114.2775869518317 22.75212843938913, 114.2775869518317 22.74212843938913, 114.2675869518317 22.74212843938913, 114.2675869518317 22.75212843938913, 114.2775869518317 22.75212843938913))"
311,"POLYGON ((114.4764845584914 22.54769222063497, 114.4764845584914 22.53769222063498, 114.4664845584914 22.53769222063498, 114.4664845584914 22.54769222063497, 114.4764845584914 22.54769222063497))"
312,"POLYGON ((114.3319757917554 22.7418289916188, 114.3319757917554 22.7318289916188, 114.3219757917554 22.7318289916188, 114.3219757917554 22.7418289916188, 114.3319757917554 22.7418289916188))"
313,"POLYGON ((114.4449735376889 22.58821173109136, 114.4449735376889 22.57821173109136, 114.4349735376889 22.57821173109136, 114.4349735376889 22.58821173109136, 114.4449735376889 22.58821173109136))"
314,"POLYGON ((113.7840175782969 22.69611853627437, 113.7840175782969 22.68611853627437, 113.7740175782969 22.68611853627437, 113.7740175782969 22.69611853627437, 113.7840175782969 22.69611853627437))"
315,"POLYGON ((114.5397192836969 22.54345140094845, 114.5397192836969 22.53345140094845, 114.5297192836969 22.53345140094845, 114.5297192836969 22.54345140094845, 114.5397192836969 22.54345140094845))"
316,"POLYGON ((114.1462999100462 22.63798518582143, 114.1462999100462 22.62798518582143, 114.1362999100462 22.62798518582143, 114.1362999100462 22.63798518582143, 114.1462999100462 22.63798518582143))"
317,"POLYGON ((114.5178949402775 22.59158842309684, 114.5178949402775 22.58158842309684, 114.5078949402775 22.58158842309684, 114.5078949402775 22.59158842309684, 114.5178949402775 22.59158842309684))"
318,"POLYGON ((114.2037835461857 22.59605976038245, 114.2037835461857 22.58605976038245, 114.1937835461857 22.58605976038245, 114.1937835461857 22.59605976038245, 114.2037835461857 22.59605976038245))"
319,"POLYGON ((114.5177419977925 22.56519538367116, 114.5177419977925 22.55519538367116, 114.5077419977925 22.55519538367116, 114.5077419977925 22.56519538367116, 114.5177419977925 22.56519538367116))"
320,"POLYGON ((113.9441084790017 22.65908791118031, 113.9441084790017 22.64908791118031, 113.9341084790017 22.64908791118031, 113.9341084790017 22.65908791118031, 113.9441084790017 22.65908791118031))"
321,"POLYGON ((114.5088661824179 22.50934489974233, 114.5088661824179 22.49934489974233, 114.4988661824179 22.49934489974233, 114.4988661824179 22.50934489974233, 114.5088661824179 22.50934489974233))"
322,"POLYGON ((114.3784448263662 22.64307383200955, 114.3784448263662 22.63307383200955, 114.3684448263662 22.63307383200955, 114.3684448263662 22.64307383200955, 114.3784448263662 22.64307383200955))"
323,"POLYGON ((114.3399642572315 22.76007258480962, 114.3399642572315 22.75007258480962, 114.3299642572315 22.75007258480962, 114.3299642572315 22.76007258480962, 114.3399642572315 22.76007258480962))"
324,"POLYGON ((114.3968467748597 22.76158323040064, 114.3968467748597 22.75158323040064, 114.3868467748597 22.75158323040064, 114.3868467748597 22.76158323040064, 114.3968467748597 22.76158323040064))"
325,"POLYGON ((114.0114299705473 22.60437808240057, 114.0114299705473 22.59437808240057, 114.0014299705473 22.59437808240057, 114.0014299705473 22.60437808240057, 114.0114299705473 22.60437808240057))"
326,"POLYGON ((114.1484572162869 22.55927919708978, 114.1484572162869 22.54927919708978, 114.138457216287 22.54927919708978, 114.138457216287 22.55927919708978, 114.1484572162869 22.55927919708978))"
327,"POLYGON ((114.5826916950671 22.52213194037159, 114.5826916950671 22.51213194037159, 114.5726916950671 22.51213194037159, 114.5726916950671 22.52213194037159, 114.5826916950671 22.52213194037159))"
328,"POLYGON ((114.4680592085573 22.66531704899978, 114.4680592085573 22.65531704899978, 114.4580592085573 22.65531704899978, 114.4580592085573 22.66531704899978, 114.4680592085573 22.66531704899978))"
329,"POLYGON ((114.3644196873856 22.74928682438328, 114.3644196873856 22.73928682438328, 114.3544196873857 22.73928682438328, 114.3544196873857 22.74928682438328, 114.3644196873856 22.74928682438328))"
330,"POLYGON ((114.1481126191358 22.64853021912805, 114.1481126191358 22.63853021912805, 114.1381126191358 22.63853021912805, 114.1381126191358 22.64853021912805, 114.1481126191358 22.64853021912805))"
331,"POLYGON ((114.2239830046614 22.68380881847026, 114.2239830046614 22.67380881847026, 114.2139830046614 22.67380881847026, 114.2139830046614 22.68380881847026, 114.2239830046614 22.68380881847026))"
332,"POLYGON ((113.9624692136116 22.5168740311206, 113.9624692136116 22.5068740311206, 113.9524692136116 22.5068740311206, 113.9524692136116 22.5168740311206, 113.9624692136116 22.5168740311206))"
333,"POLYGON ((114.25930772117 22.69509413097662, 114.25930772117 22.68509413097662, 114.24930772117 22.68509413097662, 114.24930772117 22.69509413097662, 114.25930772117 22.69509413097662))"
334,"POLYGON ((114.2301316713424 22.6880284560228, 114.2301316713424 22.6780284560228, 114.2201316713424 22.6780284560228, 114.2201316713424 22.6880284560228, 114.2301316713424 22.6880284560228))"
335,"POLYGON ((114.0028506544892 22.52866731296027, 114.0028506544892 22.51866731296027, 113.9928506544892 22.51866731296027, 113.9928506544892 22.52866731296027, 114.0028506544892 22.52866731296027))"
336,"POLYGON ((114.5086218660008 22.45760331927266, 114.5086218660008 22.44760331927267, 114.4986218660008 22.44760331927267, 114.4986218660008 22.45760331927266, 114.5086218660008 22.45760331927266))"
337,"POLYGON ((114.3485381578245 22.68195999791702, 114.3485381578245 22.67195999791702, 114.3385381578246 22.67195999791702, 114.3385381578246 22.68195999791702, 114.3485381578245 22.68195999791702))"
338,"POLYGON ((113.9777341221371 22.75290672002006, 113.9777341221371 22.74290672002006, 113.9677341221371 22.74290672002006, 113.9677341221371 22.75290672002006, 113.9777341221371 22.75290672002006))"
339,"POLYGON ((114.2705096075627 22.63746812523567, 114.2705096075627 22.62746812523567, 114.2605096075627 22.62746812523567, 114.2605096075627 22.63746812523567, 114.2705096075627 22.63746812523567))"
340,"POLYGON ((113.9181291009124 22.7711012307845, 113.9181291009124 22.7611012307845, 113.9081291009124 22.7611012307845, 113.9081291009124 22.7711012307845, 113.9181291009124 22.7711012307845))"
341,"POLYGON ((113.8762742152772 22.59018540269536, 113.8762742152772 22.58018540269536, 113.8662742152773 22.58018540269536, 113.8662742152773 22.59018540269536, 113.8762742152772 22.59018540269536))"
342,"POLYGON ((113.8635711014446 22.70445276540218, 113.8635711014446 22.69445276540219, 113.8535711014446 22.69445276540219, 113.8535711014446 22.70445276540218, 113.8635711014446 22.70445276540218))"
343,"POLYGON ((114.3064663722974 22.79169697328759, 114.3064663722974 22.78169697328759, 114.2964663722974 22.78169697328759, 114.2964663722974 22.79169697328759, 114.3064663722974 22.79169697328759))"
344,"POLYGON ((114.3327110640222 22.76130308598739, 114.3327110640222 22.75130308598739, 114.3227110640222 22.75130308598739, 114.3227110640222 22.76130308598739, 114.3327110640222 22.76130308598739))"
345,"POLYGON ((114.2058525430255 22.6694833941547, 114.2058525430255 22.6594833941547, 114.1958525430256 22.6594833941547, 114.1958525430256 22.6694833941547, 114.2058525430255 22.6694833941547))"
346,"POLYGON ((113.9978935232905 22.62361051879947, 113.9978935232905 22.61361051879948, 113.9878935232905 22.61361051879948, 113.9878935232905 22.62361051879947, 113.9978935232905 22.62361051879947))"
347,"POLYGON ((114.3482254853891 22.69386101345174, 114.3482254853891 22.68386101345174, 114.3382254853891 22.68386101345174, 114.3382254853891 22.69386101345174, 114.3482254853891 22.69386101345174))"
348,"POLYGON ((113.8817466397765 22.74691789128504, 113.8817466397765 22.73691789128504, 113.8717466397765 22.73691789128504, 113.8717466397765 22.74691789128504, 113.8817466397765 22.74691789128504))"
349,"POLYGON ((114.2349260822926 22.67933287142251, 114.2349260822926 22.66933287142251, 114.2249260822926 22.66933287142251, 114.2249260822926 22.67933287142251, 114.2349260822926 22.67933287142251))"
350,"POLYGON ((113.7917935548115 22.70417975850596, 113.7917935548115 22.69417975850596, 113.7817935548115 22.69417975850596, 113.7817935548115 22.70417975850596, 113.7917935548115 22.70417975850596))"
351,"POLYGON ((113.8474850618994 22.83089289308177, 113.8474850618994 22.82089289308177, 113.8374850618994 22.82089289308177, 113.8374850618994 22.83089289308177, 113.8474850618994 22.83089289308177))"
352,"POLYGON ((113.9798185026648 22.53280108818402, 113.9798185026648 22.52280108818402, 113.9698185026649 22.52280108818402, 113.9698185026649 22.53280108818402, 113.9798185026648 22.53280108818402))"
353,"POLYGON ((114.2433422683083 22.55751140402894, 114.2433422683083 22.54751140402894, 114.2333422683083 22.54751140402894, 114.2333422683083 22.55751140402894, 114.2433422683083 22.55751140402894))"
354,"POLYGON ((113.8805574970236 22.71962358306156, 113.8805574970236 22.70962358306156, 113.8705574970236 22.70962358306156, 113.8705574970236 22.71962358306156, 113.8805574970236 22.71962358306156))"
355,"POLYGON ((113.9109018649588 22.61237496888721, 113.9109018649588 22.60237496888721, 113.9009018649588 22.60237496888721, 113.9009018649588 22.61237496888721, 113.9109018649588 22.61237496888721))"
356,"POLYGON ((114.4343728820395 22.68490831911049, 114.4343728820395 22.6749083191105, 114.4243728820395 22.6749083191105, 114.4243728820395 22.68490831911049, 114.4343728820395 22.68490831911049))"
357,"POLYGON ((114.042433665086 22.53561951221249, 114.042433665086 22.52561951221249, 114.032433665086 22.52561951221249, 114.032433665086 22.53561951221249, 114.042433665086 22.53561951221249))"
358,"POLYGON ((114.2604281494766 22.75233367852734, 114.2604281494766 22.74233367852734, 114.2504281494766 22.74233367852734, 114.2504281494766 22.75233367852734, 114.2604281494766 22.75233367852734))"
359,"POLYGON ((114.3657722542564 22.67248592443469, 114.3657722542564 22.66248592443469, 114.3557722542564 22.66248592443469, 114.3557722542564 22.67248592443469, 114.3657722542564 22.67248592443469))"
360,"POLYGON ((114.2881914532152 22.66631458445741, 114.2881914532152 22.65631458445742, 114.2781914532152 22.65631458445742, 114.2781914532152 22.66631458445741, 114.2881914532152 22.66631458445741))"
361,"POLYGON ((113.892285612425 22.51742427254811, 113.892285612425 22.50742427254811, 113.882285612425 22.50742427254811, 113.882285612425 22.51742427254811, 113.892285612425 22.51742427254811))"
362,"POLYGON ((114.5168652751567 22.47913022912691, 114.5168652751567 22.46913022912691, 114.5068652751567 22.46913022912691, 114.5068652751567 22.47913022912691, 114.5168652751567 22.47913022912691))"
363,"POLYGON ((113.9503325291769 22.58484126594106, 113.9503325291769 22.57484126594106, 113.9403325291769 22.57484126594106, 113.9403325291769 22.58484126594106, 113.9503325291769 22.58484126594106))"
364,"POLYGON ((113.9040995286045 22.49064041537929, 113.9040995286045 22.48064041537929, 113.8940995286046 22.48064041537929, 113.8940995286046 22.49064041537929, 113.9040995286045 22.49064041537929))"
365,"POLYGON ((113.783578663588 22.73172578373593, 113.783578663588 22.72172578373593, 113.773578663588 22.72172578373593, 113.773578663588 22.73172578373593, 113.783578663588 22.73172578373593))"
366,"POLYGON ((113.95502416588 22.68175314822592, 113.95502416588 22.67175314822592, 113.9450241658801 22.67175314822592, 113.9450241658801 22.68175314822592, 113.95502416588 22.68175314822592))"
367,"POLYGON ((113.8629983347243 22.65952086201166, 113.8629983347243 22.64952086201167, 113.8529983347243 22.64952086201167, 113.8529983347243 22.65952086201166, 113.8629983347243 22.65952086201166))"
368,"POLYGON ((113.9555798267703 22.73517923121075, 113.9555798267703 22.72517923121075, 113.9455798267703 22.72517923121075, 113.9455798267703 22.73517923121075, 113.9555798267703 22.73517923121075))"
369,"POLYGON ((113.8343470941291 22.71800358788015, 113.8343470941291 22.70800358788016, 113.8243470941292 22.70800358788016, 113.8243470941292 22.71800358788015, 113.8343470941291 22.71800358788015))"
370,"POLYGON ((114.1874477540945 22.6132447977471, 114.1874477540945 22.60324479774711, 114.1774477540946 22.60324479774711, 114.1774477540946 22.6132447977471, 114.1874477540945 22.6132447977471))"
371,"POLYGON ((113.8861662765001 22.58799808124557, 113.8861662765001 22.57799808124557, 113.8761662765001 22.57799808124557, 113.8761662765001 22.58799808124557, 113.8861662765001 22.58799808124557))"
372,"POLYGON ((113.8059705638794 22.61881064888795, 113.8059705638794 22.60881064888796, 113.7959705638794 22.60881064888796, 113.7959705638794 22.61881064888795, 113.8059705638794 22.61881064888795))"
373,"POLYGON ((114.0731518488946 22.57239508639053, 114.0731518488946 22.56239508639053, 114.0631518488946 22.56239508639053, 114.0631518488946 22.57239508639053, 114.0731518488946 22.57239508639053))"
374,"POLYGON ((113.7919171265242 22.65727790478138, 113.7919171265242 22.64727790478138, 113.7819171265242 22.64727790478138, 113.7819171265242 22.65727790478138, 113.7919171265242 22.65727790478138))"
375,"POLYGON ((114.5217577353205 22.61257197612099, 114.5217577353205 22.60257197612099, 114.5117577353205 22.60257197612099, 114.5117577353205 22.61257197612099, 114.5217577353205 22.61257197612099))"
376,"POLYGON ((113.8692761709773 22.81862794233204, 113.8692761709773 22.80862794233204, 113.8592761709774 22.80862794233204, 113.8592761709774 22.81862794233204, 113.8692761709773 22.81862794233204))"
377,"POLYGON ((114.3155898123067 22.70055353678648, 114.3155898123067 22.69055353678649, 114.3055898123067 22.69055353678649, 114.3055898123067 22.70055353678648, 114.3155898123067 22.70055353678648))"
378,"POLYGON ((114.4968368564769 22.60505121191003, 114.4968368564769 22.59505121191003, 114.486836856477 22.59505121191003, 114.486836856477 22.60505121191003, 114.4968368564769 22.60505121191003))"
379,"POLYGON ((113.9179869316827 22.78342866834204, 113.9179869316827 22.77342866834205, 113.9079869316827 22.77342866834205, 113.9079869316827 22.78342866834204, 113.9179869316827 22.78342866834204))"
380,"POLYGON ((114.4055457054365 22.74955978077694, 114.4055457054365 22.73955978077695, 114.3955457054365 22.73955978077695, 114.3955457054365 22.74955978077694, 114.4055457054365 22.74955978077694))"
381,"POLYGON ((113.9121472235184 22.78098077237204, 113.9121472235184 22.77098077237204, 113.9021472235184 22.77098077237204, 113.9021472235184 22.78098077237204, 113.9121472235184 22.78098077237204))"
382,"POLYGON ((114.3062132876561 22.76307354770544, 114.3062132876561 22.75307354770544, 114.2962132876561 22.75307354770544, 114.2962132876561 22.76307354770544, 114.3062132876561 22.76307354770544))"
383,"POLYGON ((113.9425877045351 22.79012061074736, 113.9425877045351 22.78012061074736, 113.9325877045351 22.78012061074736, 113.9325877045351 22.79012061074736, 113.9425877045351 22.79012061074736))"
384,"POLYGON ((114.0590693935879 22.57104506275617, 114.0590693935879 22.56104506275617, 114.0490693935879 22.56104506275617, 114.0490693935879 22.57104506275617, 114.0590693935879 22.57104506275617))"
385,"POLYGON ((113.8240379129705 22.7248451895855, 113.8240379129705 22.7148451895855, 113.8140379129705 22.7148451895855, 113.8140379129705 22.7248451895855, 113.8240379129705 22.7248451895855))"
386,"POLYGON ((114.5162241698687 22.56376937753348, 114.5162241698687 22.55376937753348, 114.5062241698687 22.55376937753348, 114.5062241698687 22.56376937753348, 114.5162241698687 22.56376937753348))"
387,"POLYGON ((114.5902050252626 22.66245307642635, 114.5902050252626 22.65245307642635, 114.5802050252626 22.65245307642635, 114.5802050252626 22.66245307642635, 114.5902050252626 22.66245307642635))"
388,"POLYGON ((114.2554046628529 22.67548691632831, 114.2554046628529 22.66548691632832, 114.2454046628529 22.66548691632832, 114.2454046628529 22.67548691632831, 114.2554046628529 22.67548691632831))"
389,"POLYGON ((114.2677462884087 22.70388160319813, 114.2677462884087 22.69388160319814, 114.2577462884087 22.69388160319814, 114.2577462884087 22.70388160319813, 114.2677462884087 22.70388160319813))"
390,"POLYGON ((114.431666648728 22.67860610785986, 114.431666648728 22.66860610785986, 114.421666648728 22.66860610785986, 114.421666648728 22.67860610785986, 114.431666648728 22.67860610785986))"
391,"POLYGON ((113.998633223223 22.76072153791305, 113.998633223223 22.75072153791305, 113.988633223223 22.75072153791305, 113.988633223223 22.76072153791305, 113.998633223223 22.76072153791305))"
392,"POLYGON ((114.3051167160182 22.69814741200777, 114.3051167160182 22.68814741200777, 114.2951167160182 22.68814741200777, 114.2951167160182 22.69814741200777, 114.3051167160182 22.69814741200777))"
393,"POLYGON ((114.5371770918024 22.49093562699599, 114.5371770918024 22.48093562699599, 114.5271770918024 22.48093562699599, 114.5271770918024 22.49093562699599, 114.5371770918024 22.49093562699599))"
