id,geometry
251,"POLYGON ((113.8610076854666 22.66857608364783, 113.8610076854666 22.61857608364783, 113.8110076854666 22.61857608364783, 113.8110076854666 22.66857608364783, 113.8610076854666 22.66857608364783))"
252,"POLYGON ((113.8919740777067 22.74316952678225, 113.8919740777067 22.69316952678225, 113.8419740777067 22.69316952678225, 113.8419740777067 22.74316952678225, 113.8919740777067 22.74316952678225))"
253,"POLYGON ((113.9237304594893 22.832217122259, 113.9237304594893 22.782217122259, 113.8737304594893 22.782217122259, 113.8737304594893 22.832217122259, 113.9237304594893 22.832217122259))"
254,"POLYGON ((114.0170685165853 22.72285631752914, 114.0170685165853 22.67285631752915, 113.9670685165853 22.67285631752915, 113.9670685165853 22.72285631752914, 114.0170685165853 22.72285631752914))"
255,"POLYGON ((114.3658849832114 22.72222375043743, 114.3658849832114 22.67222375043744, 114.3158849832114 22.67222375043744, 114.3158849832114 22.72222375043743, 114.3658849832114 22.72222375043743))"
256,"POLYGON ((114.3562458982278 22.76378525483891, 114.3562458982278 22.71378525483892, 114.3062458982278 22.71378525483892, 114.3062458982278 22.76378525483891, 114.3562458982278 22.76378525483891))"
257,"POLYGON ((114.5086572408039 22.63349748034117, 114.5086572408039 22.58349748034117, 114.4586572408039 22.58349748034117, 114.4586572408039 22.63349748034117, 114.5086572408039 22.63349748034117))"
258,"POLYGON ((114.5501462977727 22.58837227049785, 114.5501462977727 22.53837227049786, 114.5001462977727 22.53837227049786, 114.5001462977727 22.58837227049785, 114.5501462977727 22.58837227049785))"
259,"POLYGON ((113.8968526608482 22.83040393791384, 113.8968526608482 22.78040393791384, 113.8468526608482 22.78040393791384, 113.8468526608482 22.83040393791384, 113.8968526608482 22.83040393791384))"
260,"POLYGON ((114.3741001402301 22.79005099617447, 114.3741001402301 22.74005099617447, 114.3241001402301 22.74005099617447, 114.3241001402301 22.79005099617447, 114.3741001402301 22.79005099617447))"
261,"POLYGON ((113.9224502741421 22.8308553390509, 113.9224502741421 22.78085533905091, 113.8724502741421 22.78085533905091, 113.8724502741421 22.8308553390509, 113.9224502741421 22.8308553390509))"
262,"POLYGON ((114.1327338740311 22.65745954672954, 114.1327338740311 22.60745954672955, 114.0827338740311 22.60745954672955, 114.0827338740311 22.65745954672954, 114.1327338740311 22.65745954672954))"
263,"POLYGON ((113.9992019644715 22.74177769246552, 113.9992019644715 22.69177769246552, 113.9492019644715 22.69177769246552, 113.9492019644715 22.74177769246552, 113.9992019644715 22.74177769246552))"
264,"POLYGON ((114.0360997120436 22.71293507359393, 114.0360997120436 22.66293507359394, 113.9860997120436 22.66293507359394, 113.9860997120436 22.71293507359393, 114.0360997120436 22.71293507359393))"
265,"POLYGON ((114.532774719222 22.48744564432179, 114.532774719222 22.43744564432179, 114.482774719222 22.43744564432179, 114.482774719222 22.48744564432179, 114.532774719222 22.48744564432179))"
266,"POLYGON ((114.303571765536 22.77416060550862, 114.303571765536 22.72416060550862, 114.253571765536 22.72416060550862, 114.253571765536 22.77416060550862, 114.303571765536 22.77416060550862))"
267,"POLYGON ((114.1317732544934 22.63994941366137, 114.1317732544934 22.58994941366137, 114.0817732544933 22.58994941366137, 114.0817732544933 22.63994941366137, 114.1317732544934 22.63994941366137))"
268,"POLYGON ((114.3171837030188 22.61046827262261, 114.3171837030188 22.56046827262261, 114.2671837030188 22.56046827262261, 114.2671837030188 22.61046827262261, 114.3171837030188 22.61046827262261))"
269,"POLYGON ((113.8005494600348 22.73468134324506, 113.8005494600348 22.68468134324506, 113.7505494600348 22.68468134324506, 113.7505494600348 22.73468134324506, 113.8005494600348 22.73468134324506))"
270,"POLYGON ((113.8853320835895 22.62231884864107, 113.8853320835895 22.57231884864107, 113.8353320835895 22.57231884864107, 113.8353320835895 22.62231884864107, 113.8853320835895 22.62231884864107))"
271,"POLYGON ((113.9405323980847 22.75626349036868, 113.9405323980847 22.70626349036869, 113.8905323980847 22.70626349036869, 113.8905323980847 22.75626349036868, 113.9405323980847 22.75626349036868))"
272,"POLYGON ((114.0022420082192 22.73450966074581, 114.0022420082192 22.68450966074581, 113.9522420082191 22.68450966074581, 113.9522420082191 22.73450966074581, 114.0022420082192 22.73450966074581))"
273,"POLYGON ((114.5410703501664 22.65415811371153, 114.5410703501664 22.60415811371153, 114.4910703501664 22.60415811371153, 114.4910703501664 22.65415811371153, 114.5410703501664 22.65415811371153))"
274,"POLYGON ((113.9174797740803 22.63255898745562, 113.9174797740803 22.58255898745562, 113.8674797740803 22.58255898745562, 113.8674797740803 22.63255898745562, 113.9174797740803 22.63255898745562))"
275,"POLYGON ((114.2398774958084 22.66927049535831, 114.2398774958084 22.61927049535831, 114.1898774958084 22.61927049535831, 114.1898774958084 22.66927049535831, 114.2398774958084 22.66927049535831))"
276,"POLYGON ((114.0839433404614 22.64346643106641, 114.0839433404614 22.59346643106641, 114.0339433404613 22.59346643106641, 114.0339433404613 22.64346643106641, 114.0839433404614 22.64346643106641))"
277,"POLYGON ((113.8828929632998 22.61237562273497, 113.8828929632998 22.56237562273498, 113.8328929632998 22.56237562273498, 113.8328929632998 22.61237562273497, 113.8828929632998 22.61237562273497))"
278,"POLYGON ((114.1607036059663 22.62787969248718, 114.1607036059663 22.57787969248718, 114.1107036059663 22.57787969248718, 114.1107036059663 22.62787969248718, 114.1607036059663 22.62787969248718))"
279,"POLYGON ((114.007292588887 22.67553848166584, 114.007292588887 22.62553848166584, 113.957292588887 22.62553848166584, 113.957292588887 22.67553848166584, 114.007292588887 22.67553848166584))"
280,"POLYGON ((114.2612776636568 22.57418075317155, 114.2612776636568 22.52418075317156, 114.2112776636568 22.52418075317156, 114.2112776636568 22.57418075317155, 114.2612776636568 22.57418075317155))"
281,"POLYGON ((114.0194830354158 22.64344202574243, 114.0194830354158 22.59344202574243, 113.9694830354158 22.59344202574243, 113.9694830354158 22.64344202574243, 114.0194830354158 22.64344202574243))"
282,"POLYGON ((113.8866855913805 22.82385615817377, 113.8866855913805 22.77385615817377, 113.8366855913805 22.77385615817377, 113.8366855913805 22.82385615817377, 113.8866855913805 22.82385615817377))"
283,"POLYGON ((114.3400770915561 22.64217614483788, 114.3400770915561 22.59217614483788, 114.2900770915561 22.59217614483788, 114.2900770915561 22.64217614483788, 114.3400770915561 22.64217614483788))"
284,"POLYGON ((114.394480479333 22.67468129432658, 114.394480479333 22.62468129432659, 114.344480479333 22.62468129432659, 114.344480479333 22.67468129432658, 114.394480479333 22.67468129432658))"
285,"POLYGON ((114.3514508739421 22.62759341744512, 114.3514508739421 22.57759341744512, 114.3014508739421 22.57759341744512, 114.3014508739421 22.62759341744512, 114.3514508739421 22.62759341744512))"
286,"POLYGON ((114.5064112994291 22.49885698115842, 114.5064112994291 22.44885698115842, 114.4564112994291 22.44885698115842, 114.4564112994291 22.49885698115842, 114.5064112994291 22.49885698115842))"
287,"POLYGON ((113.9244309232637 22.47683029543361, 113.9244309232637 22.42683029543361, 113.8744309232637 22.42683029543361, 113.8744309232637 22.47683029543361, 113.9244309232637 22.47683029543361))"
288,"POLYGON ((113.8470615505817 22.76716189224457, 113.8470615505817 22.71716189224457, 113.7970615505817 22.71716189224457, 113.7970615505817 22.76716189224457, 113.8470615505817 22.76716189224457))"
289,"POLYGON ((113.9266270444524 22.5471637632403, 113.9266270444524 22.49716376324031, 113.8766270444524 22.49716376324031, 113.8766270444524 22.5471637632403, 113.9266270444524 22.5471637632403))"
290,"POLYGON ((113.955008022664 22.54530481051058, 113.955008022664 22.49530481051058, 113.9050080226639 22.49530481051058, 113.9050080226639 22.54530481051058, 113.955008022664 22.54530481051058))"
291,"POLYGON ((114.5283007205068 22.66239143269622, 114.5283007205068 22.61239143269622, 114.4783007205068 22.61239143269622, 114.4783007205068 22.66239143269622, 114.5283007205068 22.66239143269622))"
292,"POLYGON ((114.0812975628505 22.71670998520275, 114.0812975628505 22.66670998520275, 114.0312975628505 22.66670998520275, 114.0312975628505 22.71670998520275, 114.0812975628505 22.71670998520275))"
293,"POLYGON ((114.1769293722333 22.6563604536978, 114.1769293722333 22.60636045369781, 114.1269293722333 22.60636045369781, 114.1269293722333 22.6563604536978, 114.1769293722333 22.6563604536978))"
294,"POLYGON ((114.5509429329118 22.53790093213935, 114.5509429329118 22.48790093213935, 114.5009429329117 22.48790093213935, 114.5009429329117 22.53790093213935, 114.5509429329118 22.53790093213935))"
295,"POLYGON ((114.5782679836847 22.53924960835456, 114.5782679836847 22.48924960835457, 114.5282679836847 22.48924960835457, 114.5282679836847 22.53924960835456, 114.5782679836847 22.53924960835456))"
296,"POLYGON ((114.0087268640327 22.78266752311153, 114.0087268640327 22.73266752311153, 113.9587268640327 22.73266752311153, 113.9587268640327 22.78266752311153, 114.0087268640327 22.78266752311153))"
297,"POLYGON ((114.5795649828902 22.65068009167853, 114.5795649828902 22.60068009167854, 114.5295649828902 22.60068009167854, 114.5295649828902 22.65068009167853, 114.5795649828902 22.65068009167853))"
298,"POLYGON ((114.5345311496667 22.47421890121192, 114.5345311496667 22.42421890121192, 114.4845311496667 22.42421890121192, 114.4845311496667 22.47421890121192, 114.5345311496667 22.47421890121192))"
299,"POLYGON ((114.2665122481006 22.75275503656533, 114.2665122481006 22.70275503656533, 114.2165122481006 22.70275503656533, 114.2165122481006 22.75275503656533, 114.2665122481006 22.75275503656533))"
300,"POLYGON ((113.9748654212015 22.52203963913156, 113.9748654212015 22.47203963913157, 113.9248654212015 22.47203963913157, 113.9248654212015 22.52203963913156, 113.9748654212015 22.52203963913156))"
301,"POLYGON ((114.3968904273668 22.62982731600044, 114.3968904273668 22.57982731600045, 114.3468904273668 22.57982731600045, 114.3468904273668 22.62982731600044, 114.3968904273668 22.62982731600044))"
302,"POLYGON ((114.208876188952 22.64566187483786, 114.208876188952 22.59566187483787, 114.158876188952 22.59566187483787, 114.158876188952 22.64566187483786, 114.208876188952 22.64566187483786))"
303,"POLYGON ((113.8553096583317 22.6790442778288, 113.8553096583317 22.62904427782881, 113.8053096583317 22.62904427782881, 113.8053096583317 22.6790442778288, 113.8553096583317 22.6790442778288))"
304,"POLYGON ((114.4940337717732 22.58723191014047, 114.4940337717732 22.53723191014047, 114.4440337717732 22.53723191014047, 114.4440337717732 22.58723191014047, 114.4940337717732 22.58723191014047))"
305,"POLYGON ((114.4794841203336 22.65504585039263, 114.4794841203336 22.60504585039263, 114.4294841203336 22.60504585039263, 114.4294841203336 22.65504585039263, 114.4794841203336 22.65504585039263))"
306,"POLYGON ((114.2939488378023 22.77418380285892, 114.2939488378023 22.72418380285893, 114.2439488378023 22.72418380285893, 114.2439488378023 22.77418380285892, 114.2939488378023 22.77418380285892))"
307,"POLYGON ((114.4464409677642 22.6409146866304, 114.4464409677642 22.59091468663041, 114.3964409677641 22.59091468663041, 114.3964409677641 22.6409146866304, 114.4464409677642 22.6409146866304))"
308,"POLYGON ((114.3605298907654 22.78899680949503, 114.3605298907654 22.73899680949503, 114.3105298907654 22.73899680949503, 114.3105298907654 22.78899680949503, 114.3605298907654 22.78899680949503))"
309,"POLYGON ((114.4681779019353 22.6413135914233, 114.4681779019353 22.5913135914233, 114.4181779019353 22.5913135914233, 114.4181779019353 22.6413135914233, 114.4681779019353 22.6413135914233))"
310,"POLYGON ((114.2975869518317 22.77212843938913, 114.2975869518317 22.72212843938913, 114.2475869518317 22.72212843938913, 114.2475869518317 22.77212843938913, 114.2975869518317 22.77212843938913))"
311,"POLYGON ((114.4964845584914 22.56769222063497, 114.4964845584914 22.51769222063498, 114.4464845584914 22.51769222063498, 114.4464845584914 22.56769222063497, 114.4964845584914 22.56769222063497))"
312,"POLYGON ((114.3519757917554 22.7618289916188, 114.3519757917554 22.71182899161881, 114.3019757917554 22.71182899161881, 114.3019757917554 22.7618289916188, 114.3519757917554 22.7618289916188))"
313,"POLYGON ((114.4649735376889 22.60821173109136, 114.4649735376889 22.55821173109136, 114.4149735376889 22.55821173109136, 114.4149735376889 22.60821173109136, 114.4649735376889 22.60821173109136))"
314,"POLYGON ((113.8040175782969 22.71611853627437, 113.8040175782969 22.66611853627437, 113.7540175782969 22.66611853627437, 113.7540175782969 22.71611853627437, 113.8040175782969 22.71611853627437))"
315,"POLYGON ((114.5597192836969 22.56345140094845, 114.5597192836969 22.51345140094845, 114.5097192836969 22.51345140094845, 114.5097192836969 22.56345140094845, 114.5597192836969 22.56345140094845))"
316,"POLYGON ((114.1662999100462 22.65798518582143, 114.1662999100462 22.60798518582143, 114.1162999100462 22.60798518582143, 114.1162999100462 22.65798518582143, 114.1662999100462 22.65798518582143))"
317,"POLYGON ((114.5378949402775 22.61158842309684, 114.5378949402775 22.56158842309684, 114.4878949402775 22.56158842309684, 114.4878949402775 22.61158842309684, 114.5378949402775 22.61158842309684))"
318,"POLYGON ((114.2237835461857 22.61605976038245, 114.2237835461857 22.56605976038245, 114.1737835461857 22.56605976038245, 114.1737835461857 22.61605976038245, 114.2237835461857 22.61605976038245))"
319,"POLYGON ((114.5377419977925 22.58519538367116, 114.5377419977925 22.53519538367116, 114.4877419977925 22.53519538367116, 114.4877419977925 22.58519538367116, 114.5377419977925 22.58519538367116))"
320,"POLYGON ((113.9641084790017 22.67908791118031, 113.9641084790017 22.62908791118031, 113.9141084790017 22.62908791118031, 113.9141084790017 22.67908791118031, 113.9641084790017 22.67908791118031))"
321,"POLYGON ((114.5288661824179 22.52934489974233, 114.5288661824179 22.47934489974233, 114.4788661824179 22.47934489974233, 114.4788661824179 22.52934489974233, 114.5288661824179 22.52934489974233))"
322,"POLYGON ((114.3984448263662 22.66307383200955, 114.3984448263662 22.61307383200955, 114.3484448263662 22.61307383200955, 114.3484448263662 22.66307383200955, 114.3984448263662 22.66307383200955))"
323,"POLYGON ((114.3599642572315 22.78007258480962, 114.3599642572315 22.73007258480962, 114.3099642572315 22.73007258480962, 114.3099642572315 22.78007258480962, 114.3599642572315 22.78007258480962))"
324,"POLYGON ((114.4168467748597 22.78158323040063, 114.4168467748597 22.73158323040064, 114.3668467748597 22.73158323040064, 114.3668467748597 22.78158323040063, 114.4168467748597 22.78158323040063))"
325,"POLYGON ((114.0314299705473 22.62437808240057, 114.0314299705473 22.57437808240057, 113.9814299705473 22.57437808240057, 113.9814299705473 22.62437808240057, 114.0314299705473 22.62437808240057))"
326,"POLYGON ((114.168457216287 22.57927919708978, 114.168457216287 22.52927919708978, 114.1184572162869 22.52927919708978, 114.1184572162869 22.57927919708978, 114.168457216287 22.57927919708978))"
327,"POLYGON ((114.6026916950672 22.54213194037159, 114.6026916950672 22.49213194037159, 114.5526916950671 22.49213194037159, 114.5526916950671 22.54213194037159, 114.6026916950672 22.54213194037159))"
328,"POLYGON ((114.4880592085573 22.68531704899978, 114.4880592085573 22.63531704899978, 114.4380592085573 22.63531704899978, 114.4380592085573 22.68531704899978, 114.4880592085573 22.68531704899978))"
329,"POLYGON ((114.3844196873857 22.76928682438328, 114.3844196873857 22.71928682438328, 114.3344196873856 22.71928682438328, 114.3344196873856 22.76928682438328, 114.3844196873857 22.76928682438328))"
330,"POLYGON ((114.1681126191358 22.66853021912805, 114.1681126191358 22.61853021912805, 114.1181126191358 22.61853021912805, 114.1181126191358 22.66853021912805, 114.1681126191358 22.66853021912805))"
331,"POLYGON ((114.2439830046614 22.70380881847026, 114.2439830046614 22.65380881847026, 114.1939830046614 22.65380881847026, 114.1939830046614 22.70380881847026, 114.2439830046614 22.70380881847026))"
332,"POLYGON ((113.9824692136116 22.5368740311206, 113.9824692136116 22.4868740311206, 113.9324692136116 22.4868740311206, 113.9324692136116 22.5368740311206, 113.9824692136116 22.5368740311206))"
333,"POLYGON ((114.27930772117 22.71509413097662, 114.27930772117 22.66509413097662, 114.22930772117 22.66509413097662, 114.22930772117 22.71509413097662, 114.27930772117 22.71509413097662))"
334,"POLYGON ((114.2501316713424 22.7080284560228, 114.2501316713424 22.6580284560228, 114.2001316713424 22.6580284560228, 114.2001316713424 22.7080284560228, 114.2501316713424 22.7080284560228))"
335,"POLYGON ((114.0228506544892 22.54866731296027, 114.0228506544892 22.49866731296027, 113.9728506544892 22.49866731296027, 113.9728506544892 22.54866731296027, 114.0228506544892 22.54866731296027))"
336,"POLYGON ((114.5286218660008 22.47760331927266, 114.5286218660008 22.42760331927267, 114.4786218660008 22.42760331927267, 114.4786218660008 22.47760331927266, 114.5286218660008 22.47760331927266))"
337,"POLYGON ((114.3685381578246 22.70195999791702, 114.3685381578246 22.65195999791702, 114.3185381578245 22.65195999791702, 114.3185381578245 22.70195999791702, 114.3685381578246 22.70195999791702))"
338,"POLYGON ((113.9977341221371 22.77290672002006, 113.9977341221371 22.72290672002006, 113.9477341221371 22.72290672002006, 113.9477341221371 22.77290672002006, 113.9977341221371 22.77290672002006))"
339,"POLYGON ((114.2905096075627 22.65746812523567, 114.2905096075627 22.60746812523567, 114.2405096075627 22.60746812523567, 114.2405096075627 22.65746812523567, 114.2905096075627 22.65746812523567))"
340,"POLYGON ((113.9381291009124 22.79110123078449, 113.9381291009124 22.7411012307845, 113.8881291009124 22.7411012307845, 113.8881291009124 22.79110123078449, 113.9381291009124 22.79110123078449))"
341,"POLYGON ((113.8962742152773 22.61018540269536, 113.8962742152773 22.56018540269536, 113.8462742152772 22.56018540269536, 113.8462742152772 22.61018540269536, 113.8962742152773 22.61018540269536))"
342,"POLYGON ((113.8835711014446 22.72445276540218, 113.8835711014446 22.67445276540219, 113.8335711014446 22.67445276540219, 113.8335711014446 22.72445276540218, 113.8835711014446 22.72445276540218))"
343,"POLYGON ((114.3264663722974 22.81169697328759, 114.3264663722974 22.76169697328759, 114.2764663722974 22.76169697328759, 114.2764663722974 22.81169697328759, 114.3264663722974 22.81169697328759))"
344,"POLYGON ((114.3527110640222 22.78130308598739, 114.3527110640222 22.73130308598739, 114.3027110640222 22.73130308598739, 114.3027110640222 22.78130308598739, 114.3527110640222 22.78130308598739))"
345,"POLYGON ((114.2258525430256 22.6894833941547, 114.2258525430256 22.6394833941547, 114.1758525430255 22.6394833941547, 114.1758525430255 22.6894833941547, 114.2258525430256 22.6894833941547))"
346,"POLYGON ((114.0178935232905 22.64361051879947, 114.0178935232905 22.59361051879948, 113.9678935232905 22.59361051879948, 113.9678935232905 22.64361051879947, 114.0178935232905 22.64361051879947))"
347,"POLYGON ((114.3682254853891 22.71386101345174, 114.3682254853891 22.66386101345174, 114.3182254853891 22.66386101345174, 114.3182254853891 22.71386101345174, 114.3682254853891 22.71386101345174))"
348,"POLYGON ((113.9017466397765 22.76691789128504, 113.9017466397765 22.71691789128504, 113.8517466397765 22.71691789128504, 113.8517466397765 22.76691789128504, 113.9017466397765 22.76691789128504))"
349,"POLYGON ((114.2549260822926 22.69933287142251, 114.2549260822926 22.64933287142251, 114.2049260822926 22.64933287142251, 114.2049260822926 22.69933287142251, 114.2549260822926 22.69933287142251))"
350,"POLYGON ((113.8117935548115 22.72417975850596, 113.8117935548115 22.67417975850596, 113.7617935548115 22.67417975850596, 113.7617935548115 22.72417975850596, 113.8117935548115 22.72417975850596))"
351,"POLYGON ((113.8674850618994 22.85089289308177, 113.8674850618994 22.80089289308177, 113.8174850618994 22.80089289308177, 113.8174850618994 22.85089289308177, 113.8674850618994 22.85089289308177))"
352,"POLYGON ((113.9998185026649 22.55280108818402, 113.9998185026649 22.50280108818402, 113.9498185026648 22.50280108818402, 113.9498185026648 22.55280108818402, 113.9998185026649 22.55280108818402))"
353,"POLYGON ((114.2633422683083 22.57751140402894, 114.2633422683083 22.52751140402894, 114.2133422683083 22.52751140402894, 114.2133422683083 22.57751140402894, 114.2633422683083 22.57751140402894))"
354,"POLYGON ((113.9005574970236 22.73962358306156, 113.9005574970236 22.68962358306156, 113.8505574970236 22.68962358306156, 113.8505574970236 22.73962358306156, 113.9005574970236 22.73962358306156))"
355,"POLYGON ((113.9309018649588 22.63237496888721, 113.9309018649588 22.58237496888721, 113.8809018649588 22.58237496888721, 113.8809018649588 22.63237496888721, 113.9309018649588 22.63237496888721))"
356,"POLYGON ((114.4543728820395 22.70490831911049, 114.4543728820395 22.6549083191105, 114.4043728820395 22.6549083191105, 114.4043728820395 22.70490831911049, 114.4543728820395 22.70490831911049))"
357,"POLYGON ((114.062433665086 22.55561951221249, 114.062433665086 22.50561951221249, 114.012433665086 22.50561951221249, 114.012433665086 22.55561951221249, 114.062433665086 22.55561951221249))"
358,"POLYGON ((114.2804281494766 22.77233367852734, 114.2804281494766 22.72233367852734, 114.2304281494766 22.72233367852734, 114.2304281494766 22.77233367852734, 114.2804281494766 22.77233367852734))"
359,"POLYGON ((114.3857722542564 22.69248592443469, 114.3857722542564 22.64248592443469, 114.3357722542564 22.64248592443469, 114.3357722542564 22.69248592443469, 114.3857722542564 22.69248592443469))"
360,"POLYGON ((114.3081914532152 22.68631458445741, 114.3081914532152 22.63631458445742, 114.2581914532152 22.63631458445742, 114.2581914532152 22.68631458445741, 114.3081914532152 22.68631458445741))"
361,"POLYGON ((113.912285612425 22.5374242725481, 113.912285612425 22.48742427254811, 113.862285612425 22.48742427254811, 113.862285612425 22.5374242725481, 113.912285612425 22.5374242725481))"
362,"POLYGON ((114.5368652751567 22.49913022912691, 114.5368652751567 22.44913022912692, 114.4868652751567 22.44913022912692, 114.4868652751567 22.49913022912691, 114.5368652751567 22.49913022912691))"
363,"POLYGON ((113.9703325291769 22.60484126594106, 113.9703325291769 22.55484126594106, 113.9203325291769 22.55484126594106, 113.9203325291769 22.60484126594106, 113.9703325291769 22.60484126594106))"
364,"POLYGON ((113.9240995286046 22.51064041537929, 113.9240995286046 22.46064041537929, 113.8740995286045 22.46064041537929, 113.8740995286045 22.51064041537929, 113.9240995286046 22.51064041537929))"
365,"POLYGON ((113.803578663588 22.75172578373592, 113.803578663588 22.70172578373593, 113.753578663588 22.70172578373593, 113.753578663588 22.75172578373592, 113.803578663588 22.75172578373592))"
366,"POLYGON ((113.9750241658801 22.70175314822592, 113.9750241658801 22.65175314822592, 113.92502416588 22.65175314822592, 113.92502416588 22.70175314822592, 113.9750241658801 22.70175314822592))"
367,"POLYGON ((113.8829983347243 22.67952086201166, 113.8829983347243 22.62952086201167, 113.8329983347243 22.62952086201167, 113.8329983347243 22.67952086201166, 113.8829983347243 22.67952086201166))"
368,"POLYGON ((113.9755798267703 22.75517923121075, 113.9755798267703 22.70517923121075, 113.9255798267703 22.70517923121075, 113.9255798267703 22.75517923121075, 113.9755798267703 22.75517923121075))"
369,"POLYGON ((113.8543470941292 22.73800358788015, 113.8543470941292 22.68800358788016, 113.8043470941291 22.68800358788016, 113.8043470941291 22.73800358788015, 113.8543470941292 22.73800358788015))"
370,"POLYGON ((114.2074477540946 22.6332447977471, 114.2074477540946 22.58324479774711, 114.1574477540945 22.58324479774711, 114.1574477540945 22.6332447977471, 114.2074477540946 22.6332447977471))"
371,"POLYGON ((113.9061662765001 22.60799808124557, 113.9061662765001 22.55799808124557, 113.8561662765001 22.55799808124557, 113.8561662765001 22.60799808124557, 113.9061662765001 22.60799808124557))"
372,"POLYGON ((113.8259705638794 22.63881064888795, 113.8259705638794 22.58881064888796, 113.7759705638794 22.58881064888796, 113.7759705638794 22.63881064888795, 113.8259705638794 22.63881064888795))"
373,"POLYGON ((114.0931518488946 22.59239508639052, 114.0931518488946 22.54239508639053, 114.0431518488946 22.54239508639053, 114.0431518488946 22.59239508639052, 114.0931518488946 22.59239508639052))"
374,"POLYGON ((113.8119171265242 22.67727790478138, 113.8119171265242 22.62727790478138, 113.7619171265242 22.62727790478138, 113.7619171265242 22.67727790478138, 113.8119171265242 22.67727790478138))"
375,"POLYGON ((114.5417577353205 22.63257197612099, 114.5417577353205 22.58257197612099, 114.4917577353205 22.58257197612099, 114.4917577353205 22.63257197612099, 114.5417577353205 22.63257197612099))"
376,"POLYGON ((113.8892761709774 22.83862794233204, 113.8892761709774 22.78862794233205, 113.8392761709773 22.78862794233205, 113.8392761709773 22.83862794233204, 113.8892761709774 22.83862794233204))"
377,"POLYGON ((114.3355898123067 22.72055353678648, 114.3355898123067 22.67055353678649, 114.2855898123067 22.67055353678649, 114.2855898123067 22.72055353678648, 114.3355898123067 22.72055353678648))"
378,"POLYGON ((114.516836856477 22.62505121191003, 114.516836856477 22.57505121191003, 114.4668368564769 22.57505121191003, 114.4668368564769 22.62505121191003, 114.516836856477 22.62505121191003))"
379,"POLYGON ((113.9379869316827 22.80342866834204, 113.9379869316827 22.75342866834205, 113.8879869316827 22.75342866834205, 113.8879869316827 22.80342866834204, 113.9379869316827 22.80342866834204))"
380,"POLYGON ((114.4255457054365 22.76955978077694, 114.4255457054365 22.71955978077695, 114.3755457054365 22.71955978077695, 114.3755457054365 22.76955978077694, 114.4255457054365 22.76955978077694))"
381,"POLYGON ((113.9321472235184 22.80098077237204, 113.9321472235184 22.75098077237204, 113.8821472235184 22.75098077237204, 113.8821472235184 22.80098077237204, 113.9321472235184 22.80098077237204))"
382,"POLYGON ((114.3262132876561 22.78307354770544, 114.3262132876561 22.73307354770544, 114.2762132876561 22.73307354770544, 114.2762132876561 22.78307354770544, 114.3262132876561 22.78307354770544))"
383,"POLYGON ((113.9625877045351 22.81012061074736, 113.9625877045351 22.76012061074736, 113.9125877045351 22.76012061074736, 113.9125877045351 22.81012061074736, 113.9625877045351 22.81012061074736))"
384,"POLYGON ((114.0790693935879 22.59104506275617, 114.0790693935879 22.54104506275617, 114.0290693935879 22.54104506275617, 114.0290693935879 22.59104506275617, 114.0790693935879 22.59104506275617))"
385,"POLYGON ((113.8440379129705 22.7448451895855, 113.8440379129705 22.6948451895855, 113.7940379129705 22.6948451895855, 113.7940379129705 22.7448451895855, 113.8440379129705 22.7448451895855))"
386,"POLYGON ((114.5362241698687 22.58376937753348, 114.5362241698687 22.53376937753348, 114.4862241698686 22.53376937753348, 114.4862241698686 22.58376937753348, 114.5362241698687 22.58376937753348))"
387,"POLYGON ((114.6102050252626 22.68245307642635, 114.6102050252626 22.63245307642635, 114.5602050252626 22.63245307642635, 114.5602050252626 22.68245307642635, 114.6102050252626 22.68245307642635))"
388,"POLYGON ((114.2754046628529 22.69548691632831, 114.2754046628529 22.64548691632832, 114.2254046628529 22.64548691632832, 114.2254046628529 22.69548691632831, 114.2754046628529 22.69548691632831))"
389,"POLYGON ((114.2877462884087 22.72388160319813, 114.2877462884087 22.67388160319814, 114.2377462884087 22.67388160319814, 114.2377462884087 22.72388160319813, 114.2877462884087 22.72388160319813))"
390,"POLYGON ((114.451666648728 22.69860610785986, 114.451666648728 22.64860610785986, 114.401666648728 22.64860610785986, 114.401666648728 22.69860610785986, 114.451666648728 22.69860610785986))"
391,"POLYGON ((114.018633223223 22.78072153791305, 114.018633223223 22.73072153791306, 113.968633223223 22.73072153791306, 113.968633223223 22.78072153791305, 114.018633223223 22.78072153791305))"
392,"POLYGON ((114.3251167160182 22.71814741200777, 114.3251167160182 22.66814741200777, 114.2751167160182 22.66814741200777, 114.2751167160182 22.71814741200777, 114.3251167160182 22.71814741200777))"
393,"POLYGON ((114.5571770918024 22.51093562699599, 114.5571770918024 22.46093562699599, 114.5071770918024 22.46093562699599, 114.5071770918024 22.51093562699599, 114.5571770918024 22.51093562699599))"
394,"POLYGON ((114.5144351957016 22.67983472131914, 114.5144351957016 22.62983472131914, 114.4644351957016 22.62983472131914, 114.4644351957016 22.67983472131914, 114.5144351957016 22.67983472131914))"
395,"POLYGON ((114.3492172003081 22.78000391544847, 114.3492172003081 22.73000391544847, 114.2992172003081 22.73000391544847, 114.2992172003081 22.78000391544847, 114.3492172003081 22.78000391544847))"
396,"POLYGON ((114.6020381874011 22.53658764199443, 114.6020381874011 22.48658764199444, 114.5520381874011 22.48658764199444, 114.5520381874011 22.53658764199443, 114.6020381874011 22.53658764199443))"
