id,geometry
250,"POLYGON ((113.8140146391175 22.65012730627736, 113.8140146391175 22.64012730627736, 113.8040146391175 22.64012730627736, 113.8040146391175 22.65012730627736, 113.8140146391175 22.65012730627736))"
251,"POLYGON ((114.1707593019836 22.58710195722822, 114.1707593019836 22.57710195722822, 114.1607593019836 22.57710195722822, 114.1607593019836 22.58710195722822, 114.1707593019836 22.58710195722822))"
252,"POLYGON ((114.5596636379359 22.52023646867328, 114.5596636379359 22.51023646867328, 114.5496636379359 22.51023646867328, 114.5496636379359 22.52023646867328, 114.5596636379359 22.52023646867328))"
253,"POLYGON ((114.1669270721471 22.66810668707813, 114.1669270721471 22.65810668707813, 114.1569270721471 22.65810668707813, 114.1569270721471 22.66810668707813, 114.1669270721471 22.66810668707813))"
254,"POLYGON ((113.9039394439498 22.76156127321487, 113.9039394439498 22.75156127321488, 113.8939394439498 22.75156127321488, 113.8939394439498 22.76156127321487, 113.9039394439498 22.76156127321487))"
255,"POLYGON ((113.9832471485293 22.6709075292948, 113.9832471485293 22.6609075292948, 113.9732471485293 22.6609075292948, 113.9732471485293 22.6709075292948, 113.9832471485293 22.6709075292948))"
256,"POLYGON ((114.3331341788586 22.76874204149523, 114.3331341788586 22.75874204149524, 114.3231341788586 22.75874204149524, 114.3231341788586 22.76874204149523, 114.3331341788586 22.76874204149523))"
257,"POLYGON ((114.5171912619146 22.62779775921221, 114.5171912619146 22.61779775921221, 114.5071912619147 22.61779775921221, 114.5071912619147 22.62779775921221, 114.5171912619146 22.62779775921221))"
258,"POLYGON ((113.9522881880188 22.55085199833513, 113.9522881880188 22.54085199833513, 113.9422881880188 22.54085199833513, 113.9422881880188 22.55085199833513, 113.9522881880188 22.55085199833513))"
259,"POLYGON ((113.9882871016216 22.65746186468671, 113.9882871016216 22.64746186468671, 113.9782871016216 22.64746186468671, 113.9782871016216 22.65746186468671, 113.9882871016216 22.65746186468671))"
260,"POLYGON ((114.310710146243 22.61269687003059, 114.310710146243 22.60269687003059, 114.300710146243 22.60269687003059, 114.300710146243 22.61269687003059, 114.310710146243 22.61269687003059))"
261,"POLYGON ((113.8518093984121 22.8011985537586, 113.8518093984121 22.7911985537586, 113.8418093984121 22.7911985537586, 113.8418093984121 22.8011985537586, 113.8518093984121 22.8011985537586))"
262,"POLYGON ((114.007735311361 22.70860578607942, 114.007735311361 22.69860578607943, 113.997735311361 22.69860578607943, 113.997735311361 22.70860578607942, 114.007735311361 22.70860578607942))"
263,"POLYGON ((113.9350175920344 22.60060044463437, 113.9350175920344 22.59060044463438, 113.9250175920344 22.59060044463438, 113.9250175920344 22.60060044463437, 113.9350175920344 22.60060044463437))"
264,"POLYGON ((114.2722699651687 22.75765973506054, 114.2722699651687 22.74765973506054, 114.2622699651687 22.74765973506054, 114.2622699651687 22.75765973506054, 114.2722699651687 22.75765973506054))"
265,"POLYGON ((114.0504785581598 22.63119132833189, 114.0504785581598 22.6211913283319, 114.0404785581598 22.6211913283319, 114.0404785581598 22.63119132833189, 114.0504785581598 22.63119132833189))"
266,"POLYGON ((114.222180985799 22.81887969204875, 114.222180985799 22.80887969204875, 114.212180985799 22.80887969204875, 114.212180985799 22.81887969204875, 114.222180985799 22.81887969204875))"
267,"POLYGON ((113.9084222426944 22.74093542113074, 113.9084222426944 22.73093542113074, 113.8984222426944 22.73093542113074, 113.8984222426944 22.74093542113074, 113.9084222426944 22.74093542113074))"
268,"POLYGON ((113.9065935003589 22.63493275930158, 113.9065935003589 22.62493275930158, 113.8965935003589 22.62493275930158, 113.8965935003589 22.63493275930158, 113.9065935003589 22.63493275930158))"
269,"POLYGON ((113.8701600763642 22.6844731910271, 113.8701600763642 22.6744731910271, 113.8601600763642 22.6744731910271, 113.8601600763642 22.6844731910271, 113.8701600763642 22.6844731910271))"
270,"POLYGON ((113.8252886925768 22.75093337671721, 113.8252886925768 22.74093337671722, 113.8152886925768 22.74093337671722, 113.8152886925768 22.75093337671721, 113.8252886925768 22.75093337671721))"
271,"POLYGON ((113.8405527901524 22.6448393169722, 113.8405527901524 22.6348393169722, 113.8305527901524 22.6348393169722, 113.8305527901524 22.6448393169722, 113.8405527901524 22.6448393169722))"
272,"POLYGON ((113.9297742356695 22.57755748275772, 113.9297742356695 22.56755748275772, 113.9197742356695 22.56755748275772, 113.9197742356695 22.57755748275772, 113.9297742356695 22.57755748275772))"
273,"POLYGON ((113.7733340122075 22.73547367596001, 113.7733340122075 22.72547367596001, 113.7633340122075 22.72547367596001, 113.7633340122075 22.73547367596001, 113.7733340122075 22.73547367596001))"
274,"POLYGON ((114.3295131940472 22.72378573168699, 114.3295131940472 22.71378573168699, 114.3195131940472 22.71378573168699, 114.3195131940472 22.72378573168699, 114.3295131940472 22.72378573168699))"
275,"POLYGON ((114.2073603061401 22.60161917936092, 114.2073603061401 22.59161917936092, 114.1973603061401 22.59161917936092, 114.1973603061401 22.60161917936092, 114.2073603061401 22.60161917936092))"
276,"POLYGON ((114.5114029434745 22.59554511115573, 114.5114029434745 22.58554511115573, 114.5014029434745 22.58554511115573, 114.5014029434745 22.59554511115573, 114.5114029434745 22.59554511115573))"
277,"POLYGON ((113.9392684394921 22.77455157075103, 113.9392684394921 22.76455157075103, 113.9292684394921 22.76455157075103, 113.9292684394921 22.77455157075103, 113.9392684394921 22.77455157075103))"
278,"POLYGON ((114.2743978476112 22.7865194958875, 114.2743978476112 22.7765194958875, 114.2643978476112 22.7765194958875, 114.2643978476112 22.7865194958875, 114.2743978476112 22.7865194958875))"
279,"POLYGON ((114.2821349699355 22.79316037765862, 114.2821349699355 22.78316037765862, 114.2721349699355 22.78316037765862, 114.2721349699355 22.79316037765862, 114.2821349699355 22.79316037765862))"
280,"POLYGON ((113.9075198781512 22.54228920400729, 113.9075198781512 22.5322892040073, 113.8975198781512 22.5322892040073, 113.8975198781512 22.54228920400729, 113.9075198781512 22.54228920400729))"
281,"POLYGON ((113.8547306807828 22.62851012413619, 113.8547306807828 22.61851012413619, 113.8447306807828 22.61851012413619, 113.8447306807828 22.62851012413619, 113.8547306807828 22.62851012413619))"
282,"POLYGON ((113.9398307141205 22.61480515035967, 113.9398307141205 22.60480515035967, 113.9298307141206 22.60480515035967, 113.9298307141206 22.61480515035967, 113.9398307141205 22.61480515035967))"
283,"POLYGON ((114.0422346455485 22.76715822105734, 114.0422346455485 22.75715822105734, 114.0322346455485 22.75715822105734, 114.0322346455485 22.76715822105734, 114.0422346455485 22.76715822105734))"
284,"POLYGON ((114.1804517984543 22.60776248930825, 114.1804517984543 22.59776248930825, 114.1704517984543 22.59776248930825, 114.1704517984543 22.60776248930825, 114.1804517984543 22.60776248930825))"
285,"POLYGON ((114.3775625678309 22.7506403503265, 114.3775625678309 22.7406403503265, 114.3675625678309 22.7406403503265, 114.3675625678309 22.7506403503265, 114.3775625678309 22.7506403503265))"
286,"POLYGON ((114.2219246600844 22.78062610142361, 114.2219246600844 22.77062610142362, 114.2119246600844 22.77062610142362, 114.2119246600844 22.78062610142361, 114.2219246600844 22.78062610142361))"
287,"POLYGON ((114.1405160381994 22.61291863295694, 114.1405160381994 22.60291863295694, 114.1305160381994 22.60291863295694, 114.1305160381994 22.61291863295694, 114.1405160381994 22.61291863295694))"
288,"POLYGON ((114.5338696505088 22.6248143655569, 114.5338696505088 22.6148143655569, 114.5238696505088 22.6148143655569, 114.5238696505088 22.6248143655569, 114.5338696505088 22.6248143655569))"
289,"POLYGON ((114.2706534810805 22.66745772773752, 114.2706534810805 22.65745772773752, 114.2606534810805 22.65745772773752, 114.2606534810805 22.66745772773752, 114.2706534810805 22.66745772773752))"
290,"POLYGON ((114.2270309115825 22.65561022129272, 114.2270309115825 22.64561022129272, 114.2170309115825 22.64561022129272, 114.2170309115825 22.65561022129272, 114.2270309115825 22.65561022129272))"
291,"POLYGON ((113.9526706847162 22.55896023878968, 113.9526706847162 22.54896023878969, 113.9426706847162 22.54896023878969, 113.9426706847162 22.55896023878968, 113.9526706847162 22.55896023878968))"
292,"POLYGON ((114.5425540986043 22.49581885013872, 114.5425540986043 22.48581885013872, 114.5325540986043 22.48581885013872, 114.5325540986043 22.49581885013872, 114.5425540986043 22.49581885013872))"
293,"POLYGON ((113.8777978801343 22.74952757567673, 113.8777978801343 22.73952757567673, 113.8677978801343 22.73952757567673, 113.8677978801343 22.74952757567673, 113.8777978801343 22.74952757567673))"
294,"POLYGON ((114.5111374074756 22.50456034700348, 114.5111374074756 22.49456034700348, 114.5011374074756 22.49456034700348, 114.5011374074756 22.50456034700348, 114.5111374074756 22.50456034700348))"
295,"POLYGON ((114.4686829084542 22.58499878757178, 114.4686829084542 22.57499878757178, 114.4586829084542 22.57499878757178, 114.4586829084542 22.58499878757178, 114.4686829084542 22.58499878757178))"
296,"POLYGON ((113.855772219082 22.66072866003995, 113.855772219082 22.65072866003995, 113.8457722190821 22.65072866003995, 113.8457722190821 22.66072866003995, 113.855772219082 22.66072866003995))"
297,"POLYGON ((114.3650826531397 22.62851173121699, 114.3650826531397 22.61851173121699, 114.3550826531397 22.61851173121699, 114.3550826531397 22.62851173121699, 114.3650826531397 22.62851173121699))"
298,"POLYGON ((113.9645294233707 22.63941918496446, 113.9645294233707 22.62941918496447, 113.9545294233707 22.62941918496447, 113.9545294233707 22.63941918496446, 113.9645294233707 22.63941918496446))"
299,"POLYGON ((114.2262131031655 22.68824669137279, 114.2262131031655 22.6782466913728, 114.2162131031656 22.6782466913728, 114.2162131031656 22.68824669137279, 114.2262131031655 22.68824669137279))"
300,"POLYGON ((114.1483848845054 22.58933256990611, 114.1483848845054 22.57933256990611, 114.1383848845054 22.57933256990611, 114.1383848845054 22.58933256990611, 114.1483848845054 22.58933256990611))"
301,"POLYGON ((114.2894524688672 22.76410151560259, 114.2894524688672 22.75410151560259, 114.2794524688672 22.75410151560259, 114.2794524688672 22.76410151560259, 114.2894524688672 22.76410151560259))"
302,"POLYGON ((113.9152056795904 22.55625790878821, 113.9152056795904 22.54625790878822, 113.9052056795904 22.54625790878822, 113.9052056795904 22.55625790878821, 113.9152056795904 22.55625790878821))"
303,"POLYGON ((113.9394840852041 22.68446278472073, 113.9394840852041 22.67446278472073, 113.9294840852041 22.67446278472073, 113.9294840852041 22.68446278472073, 113.9394840852041 22.68446278472073))"
304,"POLYGON ((114.4371720621075 22.67407549129221, 114.4371720621075 22.66407549129222, 114.4271720621075 22.66407549129222, 114.4271720621075 22.67407549129221, 114.4371720621075 22.67407549129221))"
305,"POLYGON ((113.9446042590568 22.57570951131775, 113.9446042590568 22.56570951131775, 113.9346042590568 22.56570951131775, 113.9346042590568 22.57570951131775, 113.9446042590568 22.57570951131775))"
306,"POLYGON ((113.978854792003 22.54793275806782, 113.978854792003 22.53793275806783, 113.968854792003 22.53793275806783, 113.968854792003 22.54793275806782, 113.978854792003 22.54793275806782))"
307,"POLYGON ((114.2565273911492 22.77801121293178, 114.2565273911492 22.76801121293178, 114.2465273911492 22.76801121293178, 114.2465273911492 22.77801121293178, 114.2565273911492 22.77801121293178))"
308,"POLYGON ((114.3928759021509 22.65260073649679, 114.3928759021509 22.6426007364968, 114.3828759021509 22.6426007364968, 114.3828759021509 22.65260073649679, 114.3928759021509 22.65260073649679))"
309,"POLYGON ((113.8868361448688 22.6831830062329, 113.8868361448688 22.6731830062329, 113.8768361448688 22.6731830062329, 113.8768361448688 22.6831830062329, 113.8868361448688 22.6831830062329))"
310,"POLYGON ((114.383204117195 22.74565204734559, 114.383204117195 22.73565204734559, 114.373204117195 22.73565204734559, 114.373204117195 22.74565204734559, 114.383204117195 22.74565204734559))"
311,"POLYGON ((114.0375196826776 22.60416104120605, 114.0375196826776 22.59416104120605, 114.0275196826776 22.59416104120605, 114.0275196826776 22.60416104120605, 114.0375196826776 22.60416104120605))"
312,"POLYGON ((113.8516159701369 22.76277283303308, 113.8516159701369 22.75277283303308, 113.841615970137 22.75277283303308, 113.841615970137 22.76277283303308, 113.8516159701369 22.76277283303308))"
313,"POLYGON ((113.9815318900816 22.65004814974396, 113.9815318900816 22.64004814974396, 113.9715318900816 22.64004814974396, 113.9715318900816 22.65004814974396, 113.9815318900816 22.65004814974396))"
314,"POLYGON ((113.8834796454392 22.62939243174756, 113.8834796454392 22.61939243174756, 113.8734796454392 22.61939243174756, 113.8734796454392 22.62939243174756, 113.8834796454392 22.62939243174756))"
315,"POLYGON ((114.2178537575102 22.60789350010889, 114.2178537575102 22.5978935001089, 114.2078537575102 22.5978935001089, 114.2078537575102 22.60789350010889, 114.2178537575102 22.60789350010889))"
316,"POLYGON ((114.0091322027607 22.55503668314775, 114.0091322027607 22.54503668314776, 113.9991322027607 22.54503668314776, 113.9991322027607 22.55503668314775, 114.0091322027607 22.55503668314775))"
317,"POLYGON ((114.1431480904841 22.64367535244274, 114.1431480904841 22.63367535244274, 114.1331480904841 22.63367535244274, 114.1331480904841 22.64367535244274, 114.1431480904841 22.64367535244274))"
318,"POLYGON ((114.0117776194531 22.6355115627306, 114.0117776194531 22.6255115627306, 114.0017776194531 22.6255115627306, 114.0017776194531 22.6355115627306, 114.0117776194531 22.6355115627306))"
319,"POLYGON ((114.0011832473143 22.66460151704408, 114.0011832473143 22.65460151704408, 113.9911832473143 22.65460151704408, 113.9911832473143 22.66460151704408, 114.0011832473143 22.66460151704408))"
320,"POLYGON ((114.0328693695002 22.73555174140009, 114.0328693695002 22.72555174140009, 114.0228693695002 22.72555174140009, 114.0228693695002 22.73555174140009, 114.0328693695002 22.73555174140009))"
321,"POLYGON ((114.0260371904642 22.76777218224516, 114.0260371904642 22.75777218224517, 114.0160371904642 22.75777218224517, 114.0160371904642 22.76777218224516, 114.0260371904642 22.76777218224516))"
322,"POLYGON ((114.4021427091654 22.60673023335425, 114.4021427091654 22.59673023335425, 114.3921427091654 22.59673023335425, 114.3921427091654 22.60673023335425, 114.4021427091654 22.60673023335425))"
323,"POLYGON ((113.9040210911311 22.80046587807073, 113.9040210911311 22.79046587807073, 113.8940210911311 22.79046587807073, 113.8940210911311 22.80046587807073, 113.9040210911311 22.80046587807073))"
324,"POLYGON ((113.8138514468282 22.64390320995803, 113.8138514468282 22.63390320995803, 113.8038514468282 22.63390320995803, 113.8038514468282 22.64390320995803, 113.8138514468282 22.64390320995803))"
325,"POLYGON ((114.0751834378871 22.67114558444418, 114.0751834378871 22.66114558444418, 114.0651834378871 22.66114558444418, 114.0651834378871 22.67114558444418, 114.0751834378871 22.67114558444418))"
326,"POLYGON ((114.0581479895935 22.62021234348456, 114.0581479895935 22.61021234348457, 114.0481479895935 22.61021234348457, 114.0481479895935 22.62021234348456, 114.0581479895935 22.62021234348456))"
327,"POLYGON ((113.9128220583673 22.60448183222534, 113.9128220583673 22.59448183222534, 113.9028220583673 22.59448183222534, 113.9028220583673 22.60448183222534, 113.9128220583673 22.60448183222534))"
328,"POLYGON ((114.5837762452933 22.49950429622343, 114.5837762452933 22.48950429622343, 114.5737762452933 22.48950429622343, 114.5737762452933 22.49950429622343, 114.5837762452933 22.49950429622343))"
329,"POLYGON ((113.9735515779432 22.72747324137429, 113.9735515779432 22.71747324137429, 113.9635515779432 22.71747324137429, 113.9635515779432 22.72747324137429, 113.9735515779432 22.72747324137429))"
330,"POLYGON ((113.7849584693468 22.6890780703058, 113.7849584693468 22.67907807030581, 113.7749584693468 22.67907807030581, 113.7749584693468 22.6890780703058, 113.7849584693468 22.6890780703058))"
331,"POLYGON ((113.805545544182 22.65544303642134, 113.805545544182 22.64544303642134, 113.795545544182 22.64544303642134, 113.795545544182 22.65544303642134, 113.805545544182 22.65544303642134))"
332,"POLYGON ((114.3753920216463 22.59580147787032, 114.3753920216463 22.58580147787032, 114.3653920216464 22.58580147787032, 114.3653920216464 22.59580147787032, 114.3753920216463 22.59580147787032))"
333,"POLYGON ((113.9632049380927 22.67426844917286, 113.9632049380927 22.66426844917286, 113.9532049380927 22.66426844917286, 113.9532049380927 22.67426844917286, 113.9632049380927 22.67426844917286))"
334,"POLYGON ((114.180937018291 22.66101223821623, 114.180937018291 22.65101223821623, 114.170937018291 22.65101223821623, 114.170937018291 22.66101223821623, 114.180937018291 22.66101223821623))"
335,"POLYGON ((113.9361718384689 22.69631968819202, 113.9361718384689 22.68631968819203, 113.9261718384689 22.68631968819203, 113.9261718384689 22.69631968819202, 113.9361718384689 22.69631968819202))"
336,"POLYGON ((114.0165176159761 22.52443166019824, 114.0165176159761 22.51443166019824, 114.0065176159761 22.51443166019824, 114.0065176159761 22.52443166019824, 114.0165176159761 22.52443166019824))"
337,"POLYGON ((113.8074807630491 22.75008807716628, 113.8074807630491 22.74008807716628, 113.7974807630491 22.74008807716628, 113.7974807630491 22.75008807716628, 113.8074807630491 22.75008807716628))"
338,"POLYGON ((114.3824170426753 22.7493511293465, 114.3824170426753 22.7393511293465, 114.3724170426753 22.7393511293465, 114.3724170426753 22.7493511293465, 114.3824170426753 22.7493511293465))"
339,"POLYGON ((114.54746580118 22.63498949312222, 114.54746580118 22.62498949312223, 114.53746580118 22.62498949312223, 114.53746580118 22.63498949312222, 114.54746580118 22.63498949312222))"
340,"POLYGON ((113.9576026779893 22.70197684221112, 113.9576026779893 22.69197684221112, 113.9476026779893 22.69197684221112, 113.9476026779893 22.70197684221112, 113.9576026779893 22.70197684221112))"
341,"POLYGON ((114.2873815584632 22.59743271668696, 114.2873815584632 22.58743271668696, 114.2773815584632 22.58743271668696, 114.2773815584632 22.59743271668696, 114.2873815584632 22.59743271668696))"
342,"POLYGON ((113.9871190823198 22.66914723582367, 113.9871190823198 22.65914723582367, 113.9771190823198 22.65914723582367, 113.9771190823198 22.66914723582367, 113.9871190823198 22.66914723582367))"
343,"POLYGON ((114.5666570429434 22.63403291805175, 114.5666570429434 22.62403291805175, 114.5566570429435 22.62403291805175, 114.5566570429435 22.63403291805175, 114.5666570429434 22.63403291805175))"
344,"POLYGON ((113.9270926005907 22.56879241386822, 113.9270926005907 22.55879241386823, 113.9170926005907 22.55879241386823, 113.9170926005907 22.56879241386822, 113.9270926005907 22.56879241386822))"
345,"POLYGON ((113.9138959275655 22.8009167949966, 113.9138959275655 22.7909167949966, 113.9038959275655 22.7909167949966, 113.9038959275655 22.8009167949966, 113.9138959275655 22.8009167949966))"
346,"POLYGON ((113.8087377379462 22.68651973407956, 113.8087377379462 22.67651973407956, 113.7987377379462 22.67651973407956, 113.7987377379462 22.68651973407956, 113.8087377379462 22.68651973407956))"
347,"POLYGON ((114.0184735891948 22.60403644695716, 114.0184735891948 22.59403644695717, 114.0084735891948 22.59403644695717, 114.0084735891948 22.60403644695716, 114.0184735891948 22.60403644695716))"
348,"POLYGON ((114.5003686431135 22.59098565266872, 114.5003686431135 22.58098565266872, 114.4903686431135 22.58098565266872, 114.4903686431135 22.59098565266872, 114.5003686431135 22.59098565266872))"
349,"POLYGON ((113.8780494659714 22.7897410838619, 113.8780494659714 22.7797410838619, 113.8680494659714 22.7797410838619, 113.8680494659714 22.7897410838619, 113.8780494659714 22.7897410838619))"
350,"POLYGON ((113.7941548804706 22.74383774109601, 113.7941548804706 22.73383774109601, 113.7841548804706 22.73383774109601, 113.7841548804706 22.74383774109601, 113.7941548804706 22.74383774109601))"
351,"POLYGON ((114.3471632828705 22.62425225469135, 114.3471632828705 22.61425225469135, 114.3371632828705 22.61425225469135, 114.3371632828705 22.62425225469135, 114.3471632828705 22.62425225469135))"
352,"POLYGON ((114.200697800693 22.75530592497473, 114.200697800693 22.74530592497474, 114.190697800693 22.74530592497474, 114.190697800693 22.75530592497473, 114.200697800693 22.75530592497473))"
353,"POLYGON ((114.106090476834 22.54495591025762, 114.106090476834 22.53495591025763, 114.096090476834 22.53495591025763, 114.096090476834 22.54495591025762, 114.106090476834 22.54495591025762))"
354,"POLYGON ((113.8657836177 22.56614697162518, 113.8657836177 22.55614697162518, 113.8557836177 22.55614697162518, 113.8557836177 22.56614697162518, 113.8657836177 22.56614697162518))"
355,"POLYGON ((114.1166700261783 22.69080306348371, 114.1166700261783 22.68080306348371, 114.1066700261783 22.68080306348371, 114.1066700261783 22.69080306348371, 114.1166700261783 22.69080306348371))"
356,"POLYGON ((114.2228386658417 22.6427834131466, 114.2228386658417 22.6327834131466, 114.2128386658417 22.6327834131466, 114.2128386658417 22.6427834131466, 114.2228386658417 22.6427834131466))"
357,"POLYGON ((114.2769152651954 22.70751288859491, 114.2769152651954 22.69751288859491, 114.2669152651954 22.69751288859491, 114.2669152651954 22.70751288859491, 114.2769152651954 22.70751288859491))"
358,"POLYGON ((113.8391868184262 22.71817779142719, 113.8391868184262 22.7081777914272, 113.8291868184262 22.7081777914272, 113.8291868184262 22.71817779142719, 113.8391868184262 22.71817779142719))"
359,"POLYGON ((113.8329254135255 22.60727976038864, 113.8329254135255 22.59727976038864, 113.8229254135255 22.59727976038864, 113.8229254135255 22.60727976038864, 113.8329254135255 22.60727976038864))"
360,"POLYGON ((113.772544618604 22.76158026986699, 113.772544618604 22.75158026986699, 113.762544618604 22.75158026986699, 113.762544618604 22.76158026986699, 113.772544618604 22.76158026986699))"
361,"POLYGON ((114.2101932510462 22.61433360126398, 114.2101932510462 22.60433360126398, 114.2001932510462 22.60433360126398, 114.2001932510462 22.61433360126398, 114.2101932510462 22.61433360126398))"
362,"POLYGON ((114.4854322260213 22.6218061746291, 114.4854322260213 22.6118061746291, 114.4754322260213 22.6118061746291, 114.4754322260213 22.6218061746291, 114.4854322260213 22.6218061746291))"
363,"POLYGON ((113.9653976902684 22.59630739315369, 113.9653976902684 22.58630739315369, 113.9553976902684 22.58630739315369, 113.9553976902684 22.59630739315369, 113.9653976902684 22.59630739315369))"
364,"POLYGON ((113.7974397902489 22.77333519593702, 113.7974397902489 22.76333519593702, 113.7874397902489 22.76333519593702, 113.7874397902489 22.77333519593702, 113.7974397902489 22.77333519593702))"
365,"POLYGON ((114.0844045638416 22.63036851234953, 114.0844045638416 22.62036851234954, 114.0744045638417 22.62036851234954, 114.0744045638417 22.63036851234953, 114.0844045638416 22.63036851234953))"
366,"POLYGON ((114.0871118851865 22.62737566951215, 114.0871118851865 22.61737566951216, 114.0771118851865 22.61737566951216, 114.0771118851865 22.62737566951215, 114.0871118851865 22.62737566951215))"
367,"POLYGON ((114.0112330643869 22.74703023082665, 114.0112330643869 22.73703023082665, 114.0012330643869 22.73703023082665, 114.0012330643869 22.74703023082665, 114.0112330643869 22.74703023082665))"
368,"POLYGON ((114.2069672086465 22.57101209878719, 114.2069672086465 22.5610120987872, 114.1969672086465 22.5610120987872, 114.1969672086465 22.57101209878719, 114.2069672086465 22.57101209878719))"
369,"POLYGON ((113.9380364947906 22.68514507896086, 113.9380364947906 22.67514507896087, 113.9280364947906 22.67514507896087, 113.9280364947906 22.68514507896086, 113.9380364947906 22.68514507896086))"
370,"POLYGON ((114.1958735694948 22.56895759412894, 114.1958735694948 22.55895759412894, 114.1858735694948 22.55895759412894, 114.1858735694948 22.56895759412894, 114.1958735694948 22.56895759412894))"
371,"POLYGON ((113.9709601038401 22.72728272887886, 113.9709601038401 22.71728272887886, 113.9609601038401 22.71728272887886, 113.9609601038401 22.72728272887886, 113.9709601038401 22.72728272887886))"
372,"POLYGON ((114.5353907151385 22.61571118730513, 114.5353907151385 22.60571118730514, 114.5253907151385 22.60571118730514, 114.5253907151385 22.61571118730513, 114.5353907151385 22.61571118730513))"
373,"POLYGON ((114.3832767678701 22.6363713679227, 114.3832767678701 22.6263713679227, 114.3732767678701 22.6263713679227, 114.3732767678701 22.6363713679227, 114.3832767678701 22.6363713679227))"
374,"POLYGON ((114.4466145524197 22.60096660350375, 114.4466145524197 22.59096660350376, 114.4366145524197 22.59096660350376, 114.4366145524197 22.60096660350375, 114.4466145524197 22.60096660350375))"
375,"POLYGON ((114.3023134984143 22.75025794265843, 114.3023134984143 22.74025794265843, 114.2923134984143 22.74025794265843, 114.2923134984143 22.75025794265843, 114.3023134984143 22.75025794265843))"
376,"POLYGON ((114.0568036843488 22.6131166628372, 114.0568036843488 22.60311666283721, 114.0468036843488 22.60311666283721, 114.0468036843488 22.6131166628372, 114.0568036843488 22.6131166628372))"
377,"POLYGON ((114.0339915404577 22.62322969073069, 114.0339915404577 22.61322969073069, 114.0239915404577 22.61322969073069, 114.0239915404577 22.62322969073069, 114.0339915404577 22.62322969073069))"
378,"POLYGON ((114.2679718198909 22.65962920466117, 114.2679718198909 22.64962920466117, 114.2579718198909 22.64962920466117, 114.2579718198909 22.65962920466117, 114.2679718198909 22.65962920466117))"
379,"POLYGON ((114.5078178857794 22.50455833268533, 114.5078178857794 22.49455833268533, 114.4978178857794 22.49455833268533, 114.4978178857794 22.50455833268533, 114.5078178857794 22.50455833268533))"
380,"POLYGON ((114.0826122796843 22.73436327794407, 114.0826122796843 22.72436327794407, 114.0726122796843 22.72436327794407, 114.0726122796843 22.73436327794407, 114.0826122796843 22.73436327794407))"
381,"POLYGON ((114.1372048068704 22.61194648588117, 114.1372048068704 22.60194648588118, 114.1272048068704 22.60194648588118, 114.1272048068704 22.61194648588117, 114.1372048068704 22.61194648588117))"
382,"POLYGON ((114.3439261922401 22.65055792149674, 114.3439261922401 22.64055792149674, 114.3339261922401 22.64055792149674, 114.3339261922401 22.65055792149674, 114.3439261922401 22.65055792149674))"
383,"POLYGON ((114.3196626478227 22.64772996813289, 114.3196626478227 22.63772996813289, 114.3096626478227 22.63772996813289, 114.3096626478227 22.64772996813289, 114.3196626478227 22.64772996813289))"
384,"POLYGON ((114.0137999791826 22.58724243712409, 114.0137999791826 22.57724243712409, 114.0037999791826 22.57724243712409, 114.0037999791826 22.58724243712409, 114.0137999791826 22.58724243712409))"
385,"POLYGON ((114.2248958396626 22.59871319776995, 114.2248958396626 22.58871319776995, 114.2148958396626 22.58871319776995, 114.2148958396626 22.59871319776995, 114.2248958396626 22.59871319776995))"
386,"POLYGON ((113.8277213997466 22.78623065997801, 113.8277213997466 22.77623065997801, 113.8177213997466 22.77623065997801, 113.8177213997466 22.78623065997801, 113.8277213997466 22.78623065997801))"
387,"POLYGON ((114.3447613174981 22.69339879717175, 114.3447613174981 22.68339879717175, 114.3347613174981 22.68339879717175, 114.3347613174981 22.69339879717175, 114.3447613174981 22.69339879717175))"
388,"POLYGON ((114.3566345291271 22.65717232597214, 114.3566345291271 22.64717232597215, 114.3466345291271 22.64717232597215, 114.3466345291271 22.65717232597214, 114.3566345291271 22.65717232597214))"
389,"POLYGON ((113.9707648438173 22.70647163880147, 113.9707648438173 22.69647163880147, 113.9607648438174 22.69647163880147, 113.9607648438174 22.70647163880147, 113.9707648438173 22.70647163880147))"
390,"POLYGON ((113.9432821195987 22.73293813687912, 113.9432821195987 22.72293813687913, 113.9332821195988 22.72293813687913, 113.9332821195988 22.73293813687912, 113.9432821195987 22.73293813687912))"
391,"POLYGON ((114.2140489073404 22.66235875931883, 114.2140489073404 22.65235875931884, 114.2040489073404 22.65235875931884, 114.2040489073404 22.66235875931883, 114.2140489073404 22.66235875931883))"
392,"POLYGON ((113.8488162769757 22.71349307395586, 113.8488162769757 22.70349307395586, 113.8388162769757 22.70349307395586, 113.8388162769757 22.71349307395586, 113.8488162769757 22.71349307395586))"
393,"POLYGON ((113.9920954804024 22.52918139972941, 113.9920954804024 22.51918139972941, 113.9820954804024 22.51918139972941, 113.9820954804024 22.52918139972941, 113.9920954804024 22.52918139972941))"
394,"POLYGON ((113.9501821479634 22.58980197414861, 113.9501821479634 22.57980197414862, 113.9401821479634 22.57980197414862, 113.9401821479634 22.58980197414861, 113.9501821479634 22.58980197414861))"
395,"POLYGON ((114.1708687319243 22.63588704863319, 114.1708687319243 22.62588704863319, 114.1608687319243 22.62588704863319, 114.1608687319243 22.63588704863319, 114.1708687319243 22.63588704863319))"
