id,geometry
248,"POLYGON ((113.9208435633486 22.83887711150013, 113.9208435633486 22.78887711150013, 113.8708435633486 22.78887711150013, 113.8708435633486 22.83887711150013, 113.9208435633486 22.83887711150013))"
249,"POLYGON ((114.431626246356 22.70817592258541, 114.431626246356 22.65817592258541, 114.381626246356 22.65817592258541, 114.381626246356 22.70817592258541, 114.431626246356 22.70817592258541))"
250,"POLYGON ((113.8340146391175 22.67012730627736, 113.8340146391175 22.62012730627736, 113.7840146391175 22.62012730627736, 113.7840146391175 22.67012730627736, 113.8340146391175 22.67012730627736))"
251,"POLYGON ((114.1907593019836 22.60710195722822, 114.1907593019836 22.55710195722822, 114.1407593019836 22.55710195722822, 114.1407593019836 22.60710195722822, 114.1907593019836 22.60710195722822))"
252,"POLYGON ((114.5796636379359 22.54023646867328, 114.5796636379359 22.49023646867328, 114.5296636379359 22.49023646867328, 114.5296636379359 22.54023646867328, 114.5796636379359 22.54023646867328))"
253,"POLYGON ((114.1869270721471 22.68810668707813, 114.1869270721471 22.63810668707813, 114.1369270721471 22.63810668707813, 114.1369270721471 22.68810668707813, 114.1869270721471 22.68810668707813))"
254,"POLYGON ((113.9239394439498 22.78156127321487, 113.9239394439498 22.73156127321488, 113.8739394439498 22.73156127321488, 113.8739394439498 22.78156127321487, 113.9239394439498 22.78156127321487))"
255,"POLYGON ((114.0032471485293 22.6909075292948, 114.0032471485293 22.6409075292948, 113.9532471485293 22.6409075292948, 113.9532471485293 22.6909075292948, 114.0032471485293 22.6909075292948))"
256,"POLYGON ((114.3531341788586 22.78874204149523, 114.3531341788586 22.73874204149524, 114.3031341788586 22.73874204149524, 114.3031341788586 22.78874204149523, 114.3531341788586 22.78874204149523))"
257,"POLYGON ((114.5371912619147 22.64779775921221, 114.5371912619147 22.59779775921221, 114.4871912619146 22.59779775921221, 114.4871912619146 22.64779775921221, 114.5371912619147 22.64779775921221))"
258,"POLYGON ((113.9722881880188 22.57085199833513, 113.9722881880188 22.52085199833513, 113.9222881880188 22.52085199833513, 113.9222881880188 22.57085199833513, 113.9722881880188 22.57085199833513))"
259,"POLYGON ((114.0082871016216 22.67746186468671, 114.0082871016216 22.62746186468671, 113.9582871016216 22.62746186468671, 113.9582871016216 22.67746186468671, 114.0082871016216 22.67746186468671))"
260,"POLYGON ((114.330710146243 22.63269687003059, 114.330710146243 22.58269687003059, 114.280710146243 22.58269687003059, 114.280710146243 22.63269687003059, 114.330710146243 22.63269687003059))"
261,"POLYGON ((113.8718093984121 22.8211985537586, 113.8718093984121 22.7711985537586, 113.8218093984121 22.7711985537586, 113.8218093984121 22.8211985537586, 113.8718093984121 22.8211985537586))"
262,"POLYGON ((114.027735311361 22.72860578607942, 114.027735311361 22.67860578607943, 113.977735311361 22.67860578607943, 113.977735311361 22.72860578607942, 114.027735311361 22.72860578607942))"
263,"POLYGON ((113.9550175920344 22.62060044463437, 113.9550175920344 22.57060044463438, 113.9050175920344 22.57060044463438, 113.9050175920344 22.62060044463437, 113.9550175920344 22.62060044463437))"
264,"POLYGON ((114.2922699651687 22.77765973506053, 114.2922699651687 22.72765973506054, 114.2422699651687 22.72765973506054, 114.2422699651687 22.77765973506053, 114.2922699651687 22.77765973506053))"
265,"POLYGON ((114.0704785581598 22.65119132833189, 114.0704785581598 22.6011913283319, 114.0204785581598 22.6011913283319, 114.0204785581598 22.65119132833189, 114.0704785581598 22.65119132833189))"
266,"POLYGON ((114.242180985799 22.83887969204875, 114.242180985799 22.78887969204875, 114.192180985799 22.78887969204875, 114.192180985799 22.83887969204875, 114.242180985799 22.83887969204875))"
267,"POLYGON ((113.9284222426944 22.76093542113074, 113.9284222426944 22.71093542113074, 113.8784222426944 22.71093542113074, 113.8784222426944 22.76093542113074, 113.9284222426944 22.76093542113074))"
268,"POLYGON ((113.9265935003589 22.65493275930158, 113.9265935003589 22.60493275930158, 113.8765935003589 22.60493275930158, 113.8765935003589 22.65493275930158, 113.9265935003589 22.65493275930158))"
269,"POLYGON ((113.8901600763642 22.7044731910271, 113.8901600763642 22.6544731910271, 113.8401600763642 22.6544731910271, 113.8401600763642 22.7044731910271, 113.8901600763642 22.7044731910271))"
270,"POLYGON ((113.8452886925768 22.77093337671721, 113.8452886925768 22.72093337671722, 113.7952886925768 22.72093337671722, 113.7952886925768 22.77093337671721, 113.8452886925768 22.77093337671721))"
271,"POLYGON ((113.8605527901524 22.66483931697219, 113.8605527901524 22.6148393169722, 113.8105527901524 22.6148393169722, 113.8105527901524 22.66483931697219, 113.8605527901524 22.66483931697219))"
272,"POLYGON ((113.9497742356695 22.59755748275772, 113.9497742356695 22.54755748275772, 113.8997742356695 22.54755748275772, 113.8997742356695 22.59755748275772, 113.9497742356695 22.59755748275772))"
273,"POLYGON ((113.7933340122075 22.75547367596001, 113.7933340122075 22.70547367596001, 113.7433340122075 22.70547367596001, 113.7433340122075 22.75547367596001, 113.7933340122075 22.75547367596001))"
274,"POLYGON ((114.3495131940472 22.74378573168699, 114.3495131940472 22.69378573168699, 114.2995131940472 22.69378573168699, 114.2995131940472 22.74378573168699, 114.3495131940472 22.74378573168699))"
275,"POLYGON ((114.2273603061401 22.62161917936092, 114.2273603061401 22.57161917936092, 114.1773603061401 22.57161917936092, 114.1773603061401 22.62161917936092, 114.2273603061401 22.62161917936092))"
276,"POLYGON ((114.5314029434745 22.61554511115573, 114.5314029434745 22.56554511115573, 114.4814029434744 22.56554511115573, 114.4814029434744 22.61554511115573, 114.5314029434745 22.61554511115573))"
277,"POLYGON ((113.9592684394921 22.79455157075103, 113.9592684394921 22.74455157075104, 113.9092684394921 22.74455157075104, 113.9092684394921 22.79455157075103, 113.9592684394921 22.79455157075103))"
278,"POLYGON ((114.2943978476112 22.8065194958875, 114.2943978476112 22.7565194958875, 114.2443978476112 22.7565194958875, 114.2443978476112 22.8065194958875, 114.2943978476112 22.8065194958875))"
279,"POLYGON ((114.3021349699356 22.81316037765862, 114.3021349699356 22.76316037765862, 114.2521349699355 22.76316037765862, 114.2521349699355 22.81316037765862, 114.3021349699356 22.81316037765862))"
280,"POLYGON ((113.9275198781512 22.56228920400729, 113.9275198781512 22.5122892040073, 113.8775198781512 22.5122892040073, 113.8775198781512 22.56228920400729, 113.9275198781512 22.56228920400729))"
281,"POLYGON ((113.8747306807828 22.64851012413619, 113.8747306807828 22.59851012413619, 113.8247306807828 22.59851012413619, 113.8247306807828 22.64851012413619, 113.8747306807828 22.64851012413619))"
282,"POLYGON ((113.9598307141206 22.63480515035967, 113.9598307141206 22.58480515035967, 113.9098307141205 22.58480515035967, 113.9098307141205 22.63480515035967, 113.9598307141206 22.63480515035967))"
283,"POLYGON ((114.0622346455485 22.78715822105734, 114.0622346455485 22.73715822105734, 114.0122346455485 22.73715822105734, 114.0122346455485 22.78715822105734, 114.0622346455485 22.78715822105734))"
284,"POLYGON ((114.2004517984543 22.62776248930825, 114.2004517984543 22.57776248930825, 114.1504517984543 22.57776248930825, 114.1504517984543 22.62776248930825, 114.2004517984543 22.62776248930825))"
285,"POLYGON ((114.3975625678309 22.7706403503265, 114.3975625678309 22.7206403503265, 114.3475625678309 22.7206403503265, 114.3475625678309 22.7706403503265, 114.3975625678309 22.7706403503265))"
286,"POLYGON ((114.2419246600844 22.80062610142361, 114.2419246600844 22.75062610142362, 114.1919246600844 22.75062610142362, 114.1919246600844 22.80062610142361, 114.2419246600844 22.80062610142361))"
287,"POLYGON ((114.1605160381994 22.63291863295694, 114.1605160381994 22.58291863295694, 114.1105160381994 22.58291863295694, 114.1105160381994 22.63291863295694, 114.1605160381994 22.63291863295694))"
288,"POLYGON ((114.5538696505088 22.6448143655569, 114.5538696505088 22.5948143655569, 114.5038696505088 22.5948143655569, 114.5038696505088 22.6448143655569, 114.5538696505088 22.6448143655569))"
289,"POLYGON ((114.2906534810805 22.68745772773752, 114.2906534810805 22.63745772773752, 114.2406534810805 22.63745772773752, 114.2406534810805 22.68745772773752, 114.2906534810805 22.68745772773752))"
290,"POLYGON ((114.2470309115825 22.67561022129272, 114.2470309115825 22.62561022129272, 114.1970309115825 22.62561022129272, 114.1970309115825 22.67561022129272, 114.2470309115825 22.67561022129272))"
291,"POLYGON ((113.9726706847162 22.57896023878968, 113.9726706847162 22.52896023878969, 113.9226706847162 22.52896023878969, 113.9226706847162 22.57896023878968, 113.9726706847162 22.57896023878968))"
292,"POLYGON ((114.5625540986043 22.51581885013872, 114.5625540986043 22.46581885013872, 114.5125540986043 22.46581885013872, 114.5125540986043 22.51581885013872, 114.5625540986043 22.51581885013872))"
293,"POLYGON ((113.8977978801343 22.76952757567673, 113.8977978801343 22.71952757567673, 113.8477978801343 22.71952757567673, 113.8477978801343 22.76952757567673, 113.8977978801343 22.76952757567673))"
294,"POLYGON ((114.5311374074756 22.52456034700348, 114.5311374074756 22.47456034700348, 114.4811374074756 22.47456034700348, 114.4811374074756 22.52456034700348, 114.5311374074756 22.52456034700348))"
295,"POLYGON ((114.4886829084542 22.60499878757178, 114.4886829084542 22.55499878757178, 114.4386829084542 22.55499878757178, 114.4386829084542 22.60499878757178, 114.4886829084542 22.60499878757178))"
296,"POLYGON ((113.8757722190821 22.68072866003995, 113.8757722190821 22.63072866003995, 113.825772219082 22.63072866003995, 113.825772219082 22.68072866003995, 113.8757722190821 22.68072866003995))"
297,"POLYGON ((114.3850826531397 22.64851173121698, 114.3850826531397 22.59851173121699, 114.3350826531397 22.59851173121699, 114.3350826531397 22.64851173121698, 114.3850826531397 22.64851173121698))"
298,"POLYGON ((113.9845294233707 22.65941918496446, 113.9845294233707 22.60941918496447, 113.9345294233707 22.60941918496447, 113.9345294233707 22.65941918496446, 113.9845294233707 22.65941918496446))"
299,"POLYGON ((114.2462131031656 22.70824669137279, 114.2462131031656 22.6582466913728, 114.1962131031655 22.6582466913728, 114.1962131031655 22.70824669137279, 114.2462131031656 22.70824669137279))"
300,"POLYGON ((114.1683848845054 22.60933256990611, 114.1683848845054 22.55933256990611, 114.1183848845054 22.55933256990611, 114.1183848845054 22.60933256990611, 114.1683848845054 22.60933256990611))"
301,"POLYGON ((114.3094524688672 22.78410151560259, 114.3094524688672 22.73410151560259, 114.2594524688672 22.73410151560259, 114.2594524688672 22.78410151560259, 114.3094524688672 22.78410151560259))"
302,"POLYGON ((113.9352056795904 22.57625790878821, 113.9352056795904 22.52625790878822, 113.8852056795904 22.52625790878822, 113.8852056795904 22.57625790878821, 113.9352056795904 22.57625790878821))"
303,"POLYGON ((113.9594840852041 22.70446278472073, 113.9594840852041 22.65446278472073, 113.9094840852041 22.65446278472073, 113.9094840852041 22.70446278472073, 113.9594840852041 22.70446278472073))"
304,"POLYGON ((114.4571720621075 22.69407549129221, 114.4571720621075 22.64407549129222, 114.4071720621075 22.64407549129222, 114.4071720621075 22.69407549129221, 114.4571720621075 22.69407549129221))"
305,"POLYGON ((113.9646042590568 22.59570951131775, 113.9646042590568 22.54570951131775, 113.9146042590568 22.54570951131775, 113.9146042590568 22.59570951131775, 113.9646042590568 22.59570951131775))"
306,"POLYGON ((113.998854792003 22.56793275806782, 113.998854792003 22.51793275806783, 113.948854792003 22.51793275806783, 113.948854792003 22.56793275806782, 113.998854792003 22.56793275806782))"
307,"POLYGON ((114.2765273911492 22.79801121293178, 114.2765273911492 22.74801121293178, 114.2265273911492 22.74801121293178, 114.2265273911492 22.79801121293178, 114.2765273911492 22.79801121293178))"
308,"POLYGON ((114.4128759021509 22.67260073649679, 114.4128759021509 22.6226007364968, 114.3628759021509 22.6226007364968, 114.3628759021509 22.67260073649679, 114.4128759021509 22.67260073649679))"
309,"POLYGON ((113.9068361448688 22.7031830062329, 113.9068361448688 22.6531830062329, 113.8568361448688 22.6531830062329, 113.8568361448688 22.7031830062329, 113.9068361448688 22.7031830062329))"
310,"POLYGON ((114.403204117195 22.76565204734559, 114.403204117195 22.71565204734559, 114.353204117195 22.71565204734559, 114.353204117195 22.76565204734559, 114.403204117195 22.76565204734559))"
311,"POLYGON ((114.0575196826776 22.62416104120605, 114.0575196826776 22.57416104120605, 114.0075196826776 22.57416104120605, 114.0075196826776 22.62416104120605, 114.0575196826776 22.62416104120605))"
312,"POLYGON ((113.871615970137 22.78277283303308, 113.871615970137 22.73277283303308, 113.8216159701369 22.73277283303308, 113.8216159701369 22.78277283303308, 113.871615970137 22.78277283303308))"
313,"POLYGON ((114.0015318900816 22.67004814974396, 114.0015318900816 22.62004814974396, 113.9515318900816 22.62004814974396, 113.9515318900816 22.67004814974396, 114.0015318900816 22.67004814974396))"
314,"POLYGON ((113.9034796454392 22.64939243174756, 113.9034796454392 22.59939243174756, 113.8534796454392 22.59939243174756, 113.8534796454392 22.64939243174756, 113.9034796454392 22.64939243174756))"
315,"POLYGON ((114.2378537575102 22.62789350010889, 114.2378537575102 22.5778935001089, 114.1878537575102 22.5778935001089, 114.1878537575102 22.62789350010889, 114.2378537575102 22.62789350010889))"
316,"POLYGON ((114.0291322027607 22.57503668314775, 114.0291322027607 22.52503668314776, 113.9791322027607 22.52503668314776, 113.9791322027607 22.57503668314775, 114.0291322027607 22.57503668314775))"
317,"POLYGON ((114.1631480904841 22.66367535244274, 114.1631480904841 22.61367535244274, 114.1131480904841 22.61367535244274, 114.1131480904841 22.66367535244274, 114.1631480904841 22.66367535244274))"
318,"POLYGON ((114.0317776194531 22.6555115627306, 114.0317776194531 22.60551156273061, 113.9817776194531 22.60551156273061, 113.9817776194531 22.6555115627306, 114.0317776194531 22.6555115627306))"
319,"POLYGON ((114.0211832473143 22.68460151704408, 114.0211832473143 22.63460151704408, 113.9711832473143 22.63460151704408, 113.9711832473143 22.68460151704408, 114.0211832473143 22.68460151704408))"
320,"POLYGON ((114.0528693695002 22.75555174140009, 114.0528693695002 22.70555174140009, 114.0028693695002 22.70555174140009, 114.0028693695002 22.75555174140009, 114.0528693695002 22.75555174140009))"
321,"POLYGON ((114.0460371904642 22.78777218224516, 114.0460371904642 22.73777218224517, 113.9960371904642 22.73777218224517, 113.9960371904642 22.78777218224516, 114.0460371904642 22.78777218224516))"
322,"POLYGON ((114.4221427091654 22.62673023335424, 114.4221427091654 22.57673023335425, 114.3721427091654 22.57673023335425, 114.3721427091654 22.62673023335424, 114.4221427091654 22.62673023335424))"
323,"POLYGON ((113.9240210911311 22.82046587807073, 113.9240210911311 22.77046587807073, 113.8740210911311 22.77046587807073, 113.8740210911311 22.82046587807073, 113.9240210911311 22.82046587807073))"
324,"POLYGON ((113.8338514468282 22.66390320995803, 113.8338514468282 22.61390320995803, 113.7838514468282 22.61390320995803, 113.7838514468282 22.66390320995803, 113.8338514468282 22.66390320995803))"
325,"POLYGON ((114.0951834378871 22.69114558444418, 114.0951834378871 22.64114558444418, 114.0451834378871 22.64114558444418, 114.0451834378871 22.69114558444418, 114.0951834378871 22.69114558444418))"
326,"POLYGON ((114.0781479895935 22.64021234348456, 114.0781479895935 22.59021234348457, 114.0281479895935 22.59021234348457, 114.0281479895935 22.64021234348456, 114.0781479895935 22.64021234348456))"
327,"POLYGON ((113.9328220583673 22.62448183222534, 113.9328220583673 22.57448183222535, 113.8828220583673 22.57448183222535, 113.8828220583673 22.62448183222534, 113.9328220583673 22.62448183222534))"
328,"POLYGON ((114.6037762452933 22.51950429622343, 114.6037762452933 22.46950429622343, 114.5537762452933 22.46950429622343, 114.5537762452933 22.51950429622343, 114.6037762452933 22.51950429622343))"
329,"POLYGON ((113.9935515779432 22.74747324137429, 113.9935515779432 22.69747324137429, 113.9435515779432 22.69747324137429, 113.9435515779432 22.74747324137429, 113.9935515779432 22.74747324137429))"
330,"POLYGON ((113.8049584693468 22.7090780703058, 113.8049584693468 22.65907807030581, 113.7549584693468 22.65907807030581, 113.7549584693468 22.7090780703058, 113.8049584693468 22.7090780703058))"
331,"POLYGON ((113.825545544182 22.67544303642133, 113.825545544182 22.62544303642134, 113.775545544182 22.62544303642134, 113.775545544182 22.67544303642133, 113.825545544182 22.67544303642133))"
332,"POLYGON ((114.3953920216464 22.61580147787032, 114.3953920216464 22.56580147787032, 114.3453920216463 22.56580147787032, 114.3453920216463 22.61580147787032, 114.3953920216464 22.61580147787032))"
333,"POLYGON ((113.9832049380927 22.69426844917286, 113.9832049380927 22.64426844917286, 113.9332049380927 22.64426844917286, 113.9332049380927 22.69426844917286, 113.9832049380927 22.69426844917286))"
334,"POLYGON ((114.200937018291 22.68101223821623, 114.200937018291 22.63101223821623, 114.150937018291 22.63101223821623, 114.150937018291 22.68101223821623, 114.200937018291 22.68101223821623))"
335,"POLYGON ((113.9561718384689 22.71631968819202, 113.9561718384689 22.66631968819203, 113.9061718384689 22.66631968819203, 113.9061718384689 22.71631968819202, 113.9561718384689 22.71631968819202))"
336,"POLYGON ((114.0365176159761 22.54443166019824, 114.0365176159761 22.49443166019824, 113.9865176159761 22.49443166019824, 113.9865176159761 22.54443166019824, 114.0365176159761 22.54443166019824))"
337,"POLYGON ((113.8274807630491 22.77008807716627, 113.8274807630491 22.72008807716628, 113.7774807630491 22.72008807716628, 113.7774807630491 22.77008807716627, 113.8274807630491 22.77008807716627))"
338,"POLYGON ((114.4024170426753 22.7693511293465, 114.4024170426753 22.7193511293465, 114.3524170426753 22.7193511293465, 114.3524170426753 22.7693511293465, 114.4024170426753 22.7693511293465))"
339,"POLYGON ((114.56746580118 22.65498949312222, 114.56746580118 22.60498949312223, 114.51746580118 22.60498949312223, 114.51746580118 22.65498949312222, 114.56746580118 22.65498949312222))"
340,"POLYGON ((113.9776026779893 22.72197684221112, 113.9776026779893 22.67197684221112, 113.9276026779893 22.67197684221112, 113.9276026779893 22.72197684221112, 113.9776026779893 22.72197684221112))"
341,"POLYGON ((114.3073815584632 22.61743271668696, 114.3073815584632 22.56743271668696, 114.2573815584632 22.56743271668696, 114.2573815584632 22.61743271668696, 114.3073815584632 22.61743271668696))"
342,"POLYGON ((114.0071190823198 22.68914723582366, 114.0071190823198 22.63914723582367, 113.9571190823198 22.63914723582367, 113.9571190823198 22.68914723582366, 114.0071190823198 22.68914723582366))"
343,"POLYGON ((114.5866570429435 22.65403291805175, 114.5866570429435 22.60403291805175, 114.5366570429434 22.60403291805175, 114.5366570429434 22.65403291805175, 114.5866570429435 22.65403291805175))"
344,"POLYGON ((113.9470926005908 22.58879241386822, 113.9470926005908 22.53879241386823, 113.8970926005907 22.53879241386823, 113.8970926005907 22.58879241386822, 113.9470926005908 22.58879241386822))"
345,"POLYGON ((113.9338959275655 22.8209167949966, 113.9338959275655 22.7709167949966, 113.8838959275655 22.7709167949966, 113.8838959275655 22.8209167949966, 113.9338959275655 22.8209167949966))"
346,"POLYGON ((113.8287377379462 22.70651973407956, 113.8287377379462 22.65651973407956, 113.7787377379462 22.65651973407956, 113.7787377379462 22.70651973407956, 113.8287377379462 22.70651973407956))"
347,"POLYGON ((114.0384735891948 22.62403644695716, 114.0384735891948 22.57403644695717, 113.9884735891948 22.57403644695717, 113.9884735891948 22.62403644695716, 114.0384735891948 22.62403644695716))"
348,"POLYGON ((114.5203686431135 22.61098565266872, 114.5203686431135 22.56098565266872, 114.4703686431135 22.56098565266872, 114.4703686431135 22.61098565266872, 114.5203686431135 22.61098565266872))"
349,"POLYGON ((113.8980494659714 22.8097410838619, 113.8980494659714 22.7597410838619, 113.8480494659714 22.7597410838619, 113.8480494659714 22.8097410838619, 113.8980494659714 22.8097410838619))"
350,"POLYGON ((113.8141548804706 22.76383774109601, 113.8141548804706 22.71383774109601, 113.7641548804706 22.71383774109601, 113.7641548804706 22.76383774109601, 113.8141548804706 22.76383774109601))"
351,"POLYGON ((114.3671632828705 22.64425225469135, 114.3671632828705 22.59425225469135, 114.3171632828705 22.59425225469135, 114.3171632828705 22.64425225469135, 114.3671632828705 22.64425225469135))"
352,"POLYGON ((114.220697800693 22.77530592497473, 114.220697800693 22.72530592497474, 114.1706978006929 22.72530592497474, 114.1706978006929 22.77530592497473, 114.220697800693 22.77530592497473))"
353,"POLYGON ((114.1260904768341 22.56495591025762, 114.1260904768341 22.51495591025763, 114.076090476834 22.51495591025763, 114.076090476834 22.56495591025762, 114.1260904768341 22.56495591025762))"
354,"POLYGON ((113.8857836177 22.58614697162518, 113.8857836177 22.53614697162518, 113.8357836177 22.53614697162518, 113.8357836177 22.58614697162518, 113.8857836177 22.58614697162518))"
355,"POLYGON ((114.1366700261783 22.71080306348371, 114.1366700261783 22.66080306348371, 114.0866700261783 22.66080306348371, 114.0866700261783 22.71080306348371, 114.1366700261783 22.71080306348371))"
356,"POLYGON ((114.2428386658417 22.6627834131466, 114.2428386658417 22.6127834131466, 114.1928386658417 22.6127834131466, 114.1928386658417 22.6627834131466, 114.2428386658417 22.6627834131466))"
357,"POLYGON ((114.2969152651954 22.72751288859491, 114.2969152651954 22.67751288859492, 114.2469152651954 22.67751288859492, 114.2469152651954 22.72751288859491, 114.2969152651954 22.72751288859491))"
358,"POLYGON ((113.8591868184262 22.73817779142719, 113.8591868184262 22.6881777914272, 113.8091868184262 22.6881777914272, 113.8091868184262 22.73817779142719, 113.8591868184262 22.73817779142719))"
359,"POLYGON ((113.8529254135255 22.62727976038864, 113.8529254135255 22.57727976038865, 113.8029254135255 22.57727976038865, 113.8029254135255 22.62727976038864, 113.8529254135255 22.62727976038864))"
360,"POLYGON ((113.792544618604 22.78158026986699, 113.792544618604 22.73158026986699, 113.742544618604 22.73158026986699, 113.742544618604 22.78158026986699, 113.792544618604 22.78158026986699))"
361,"POLYGON ((114.2301932510462 22.63433360126398, 114.2301932510462 22.58433360126398, 114.1801932510462 22.58433360126398, 114.1801932510462 22.63433360126398, 114.2301932510462 22.63433360126398))"
362,"POLYGON ((114.5054322260213 22.6418061746291, 114.5054322260213 22.5918061746291, 114.4554322260213 22.5918061746291, 114.4554322260213 22.6418061746291, 114.5054322260213 22.6418061746291))"
363,"POLYGON ((113.9853976902684 22.61630739315369, 113.9853976902684 22.56630739315369, 113.9353976902684 22.56630739315369, 113.9353976902684 22.61630739315369, 113.9853976902684 22.61630739315369))"
364,"POLYGON ((113.8174397902489 22.79333519593702, 113.8174397902489 22.74333519593702, 113.7674397902489 22.74333519593702, 113.7674397902489 22.79333519593702, 113.8174397902489 22.79333519593702))"
365,"POLYGON ((114.1044045638417 22.65036851234953, 114.1044045638417 22.60036851234954, 114.0544045638416 22.60036851234954, 114.0544045638416 22.65036851234953, 114.1044045638417 22.65036851234953))"
366,"POLYGON ((114.1071118851865 22.64737566951215, 114.1071118851865 22.59737566951216, 114.0571118851865 22.59737566951216, 114.0571118851865 22.64737566951215, 114.1071118851865 22.64737566951215))"
367,"POLYGON ((114.0312330643869 22.76703023082665, 114.0312330643869 22.71703023082665, 113.9812330643869 22.71703023082665, 113.9812330643869 22.76703023082665, 114.0312330643869 22.76703023082665))"
368,"POLYGON ((114.2269672086465 22.59101209878719, 114.2269672086465 22.5410120987872, 114.1769672086465 22.5410120987872, 114.1769672086465 22.59101209878719, 114.2269672086465 22.59101209878719))"
369,"POLYGON ((113.9580364947906 22.70514507896086, 113.9580364947906 22.65514507896087, 113.9080364947906 22.65514507896087, 113.9080364947906 22.70514507896086, 113.9580364947906 22.70514507896086))"
370,"POLYGON ((114.2158735694948 22.58895759412894, 114.2158735694948 22.53895759412894, 114.1658735694948 22.53895759412894, 114.1658735694948 22.58895759412894, 114.2158735694948 22.58895759412894))"
371,"POLYGON ((113.9909601038401 22.74728272887886, 113.9909601038401 22.69728272887886, 113.9409601038401 22.69728272887886, 113.9409601038401 22.74728272887886, 113.9909601038401 22.74728272887886))"
372,"POLYGON ((114.5553907151385 22.63571118730513, 114.5553907151385 22.58571118730514, 114.5053907151385 22.58571118730514, 114.5053907151385 22.63571118730513, 114.5553907151385 22.63571118730513))"
373,"POLYGON ((114.4032767678701 22.6563713679227, 114.4032767678701 22.6063713679227, 114.3532767678701 22.6063713679227, 114.3532767678701 22.6563713679227, 114.4032767678701 22.6563713679227))"
374,"POLYGON ((114.4666145524197 22.62096660350375, 114.4666145524197 22.57096660350376, 114.4166145524197 22.57096660350376, 114.4166145524197 22.62096660350375, 114.4666145524197 22.62096660350375))"
375,"POLYGON ((114.3223134984143 22.77025794265843, 114.3223134984143 22.72025794265843, 114.2723134984143 22.72025794265843, 114.2723134984143 22.77025794265843, 114.3223134984143 22.77025794265843))"
376,"POLYGON ((114.0768036843488 22.6331166628372, 114.0768036843488 22.58311666283721, 114.0268036843488 22.58311666283721, 114.0268036843488 22.6331166628372, 114.0768036843488 22.6331166628372))"
377,"POLYGON ((114.0539915404577 22.64322969073069, 114.0539915404577 22.59322969073069, 114.0039915404577 22.59322969073069, 114.0039915404577 22.64322969073069, 114.0539915404577 22.64322969073069))"
378,"POLYGON ((114.2879718198909 22.67962920466117, 114.2879718198909 22.62962920466117, 114.2379718198909 22.62962920466117, 114.2379718198909 22.67962920466117, 114.2879718198909 22.67962920466117))"
379,"POLYGON ((114.5278178857794 22.52455833268533, 114.5278178857794 22.47455833268533, 114.4778178857794 22.47455833268533, 114.4778178857794 22.52455833268533, 114.5278178857794 22.52455833268533))"
380,"POLYGON ((114.1026122796843 22.75436327794407, 114.1026122796843 22.70436327794407, 114.0526122796843 22.70436327794407, 114.0526122796843 22.75436327794407, 114.1026122796843 22.75436327794407))"
381,"POLYGON ((114.1572048068704 22.63194648588117, 114.1572048068704 22.58194648588118, 114.1072048068704 22.58194648588118, 114.1072048068704 22.63194648588117, 114.1572048068704 22.63194648588117))"
382,"POLYGON ((114.3639261922401 22.67055792149674, 114.3639261922401 22.62055792149674, 114.3139261922401 22.62055792149674, 114.3139261922401 22.67055792149674, 114.3639261922401 22.67055792149674))"
383,"POLYGON ((114.3396626478227 22.66772996813289, 114.3396626478227 22.61772996813289, 114.2896626478227 22.61772996813289, 114.2896626478227 22.66772996813289, 114.3396626478227 22.66772996813289))"
384,"POLYGON ((114.0337999791826 22.60724243712409, 114.0337999791826 22.55724243712409, 113.9837999791826 22.55724243712409, 113.9837999791826 22.60724243712409, 114.0337999791826 22.60724243712409))"
385,"POLYGON ((114.2448958396626 22.61871319776995, 114.2448958396626 22.56871319776995, 114.1948958396626 22.56871319776995, 114.1948958396626 22.61871319776995, 114.2448958396626 22.61871319776995))"
386,"POLYGON ((113.8477213997466 22.80623065997801, 113.8477213997466 22.75623065997801, 113.7977213997465 22.75623065997801, 113.7977213997465 22.80623065997801, 113.8477213997466 22.80623065997801))"
387,"POLYGON ((114.3647613174981 22.71339879717175, 114.3647613174981 22.66339879717176, 114.3147613174981 22.66339879717176, 114.3147613174981 22.71339879717175, 114.3647613174981 22.71339879717175))"
388,"POLYGON ((114.3766345291271 22.67717232597214, 114.3766345291271 22.62717232597215, 114.3266345291271 22.62717232597215, 114.3266345291271 22.67717232597214, 114.3766345291271 22.67717232597214))"
389,"POLYGON ((113.9907648438174 22.72647163880147, 113.9907648438174 22.67647163880147, 113.9407648438173 22.67647163880147, 113.9407648438173 22.72647163880147, 113.9907648438174 22.72647163880147))"
390,"POLYGON ((113.9632821195988 22.75293813687912, 113.9632821195988 22.70293813687913, 113.9132821195987 22.70293813687913, 113.9132821195987 22.75293813687912, 113.9632821195988 22.75293813687912))"
391,"POLYGON ((114.2340489073404 22.68235875931883, 114.2340489073404 22.63235875931884, 114.1840489073404 22.63235875931884, 114.1840489073404 22.68235875931883, 114.2340489073404 22.68235875931883))"
392,"POLYGON ((113.8688162769757 22.73349307395586, 113.8688162769757 22.68349307395586, 113.8188162769757 22.68349307395586, 113.8188162769757 22.73349307395586, 113.8688162769757 22.73349307395586))"
393,"POLYGON ((114.0120954804024 22.54918139972941, 114.0120954804024 22.49918139972941, 113.9620954804024 22.49918139972941, 113.9620954804024 22.54918139972941, 114.0120954804024 22.54918139972941))"
